"Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"379.5",3,8,0.390041476081483,0.164525229023881,0.10341015010137,1.47115493899478,"Disorders of iris and ciliary body"
"379.51",1,1,0.994399637900392,0.996831461584657,0.0621985385848792,15.8979722410523,"Pigmentary iris degeneration"
"379.9",12,8,1.55863477648916,0.331207334489024,0.636742732239243,3.81526516673086,"Pain, swelling or discharge of eye"
"380",6,5,1.21701653440523,0.745693246291844,0.371389262915587,3.98807772036309,"Other disorders of external ear"
"380.1",56,49,1.19031629746928,0.373345842905868,0.811110506290441,1.74680623297664,"Otitis externa"
"380.4",366,363,1.04284405154475,0.571261355467145,0.90188347650445,1.20583616861164,"Impacted cerumen"
"381",0,0,NA,NA,NA,NA,"Eustachian tube disorders"
"381.1",28,31,0.935777174345594,0.799090675274967,0.561288008556362,1.56012404804172,"Otitis media"
"381.11",54,34,1.6644246259646,0.0200181190561102,1.08347864725418,2.55686564985668,"Suppurative and unspecified otitis media"
"381.2",37,49,0.790978408162637,0.281945942318216,0.516013968792965,1.21246105729072,"Eustachian tube disorders"
"381.3",15,17,0.902539639723348,0.772269438389771,0.450681049325476,1.80743743827505,"Mastoiditis"
"381.9",5,3,1.68182014523439,0.476557381448881,0.401913350906926,7.03763384454291,"Otorrhea"
"382",33,14,2.4899121047609,0.00425857455760101,1.33205161222632,4.65422077683091,"Otalgia"
"383",2,1,2.0408798271401,0.560292386386989,0.185009820942195,22.5133479272366,"Otosclerosis"
"384",0,0,NA,NA,NA,NA,"Other disorders of tympanic membrane"
"384.1",0,0,NA,NA,NA,NA,"Myringitis"
"384.4",21,23,0.95124221566357,0.868509113929514,0.526358027925618,1.71909936745262,"Perforation of tympanic membrane"
"385",0,0,NA,NA,NA,NA,"Other disorders of middle ear and mastoid"
"385.3",3,6,0.519322433997408,0.354284161359257,0.12981833907398,2.07748606534936,"Cholesteatoma"
"385.5",2,1,2.06006956548706,0.555203158304066,0.18669891998954,22.731179242407,"Tympanosclerosis and middle ear disease related to otitis media"
"386",1,0,218514802.260605,0.998963944778497,0,Inf,"Vertiginous syndromes and other disorders of vestibular system"
"386.1",25,21,1.22831250978388,0.487401209525937,0.687463241199256,2.194665156292,"Meniere's disease"
"386.2",50,46,1.12434570765526,0.566320371419293,0.753252810823728,1.6782589485997,"Peripheral or central vertigo"
"386.21",7,5,1.41207851462088,0.555681545788316,0.448139650503793,4.44942938928149,"Central origin vertigo"
"386.3",3,4,0.774766145975946,0.738361919051937,0.173321400915544,3.46329176766183,"Labyrinthitis"
"386.9",1099,357,3.2318385438792,1.46073865932583e-82,2.86796995192554,3.6418723169295,"Light-headedness and vertigo"
"388",1,1,1.00781743905867,0.995606655899112,0.0630377589101981,16.1125015868301,"Other disorders of ear"
"389",128,61,2.17711978754157,5.77484103488168e-07,1.60471443920148,2.95370344624285,"Hearing loss"
"389.1",198,194,1.06136891982911,0.555614150818649,0.87065664677618,1.29385560674277,"Sensorineural hearing loss"
"389.2",16,15,1.11899988698782,0.754580825010849,0.55293801727884,2.26455897035436,"Conductive hearing loss"
"389.3",7,6,1.19479319948276,0.749145179500918,0.401363638863919,3.55670183171288,"Degenerative and vascular disorders of ear"
"389.4",33,24,1.41623843469072,0.194668282780095,0.83700368932963,2.39632313389401,"Tinnitus"
"389.5",5,8,0.631351662339906,0.419850365354095,0.206536893433858,1.92994537156149,"Disorders of acoustic nerve"
"394",16,10,1.65808698857831,0.209907720150574,0.752173888304952,3.655075647319,"Chronic rheumatic disease of the heart valves"
"394.1",52,43,1.24176271787228,0.293613180246817,0.828974635281024,1.86009870733236,"Mitral valve stenosis and/or aortic valve stenosis"
"394.11",14,9,1.58588014390683,0.280521447725224,0.686335888472114,3.6644096179157,"Mitral stenosis/insufficiency"
"394.12",3,6,0.526023661871464,0.363847863251389,0.131467727857085,2.10470582673687,"Aortic stenosis/insufficiency"
"394.2",3,2,1.51859759579914,0.647217589671387,0.253717912190015,9.08938055678075,"Mitral valve disease"
"394.3",0,0,NA,NA,NA,NA,"Aortic valve disease"
"394.4",0,0,NA,NA,NA,NA,"Acute rheumatic heart disease"
"394.7",29,18,1.66324871484661,0.0900822622545542,0.923537061456683,2.99543613666731,"Disease of tricuspid valve"
"395",0,0,NA,NA,NA,NA,"Heart valve disorders"
"395.1",601,453,1.35909411519074,8.2135522730457e-07,1.20303270929359,1.53540032592357,"Nonrheumatic mitral valve disorders"
"395.2",809,556,1.48952771766852,4.76926260700181e-13,1.3370522627778,1.65939124705068,"Nonrheumatic aortic valve disorders"
"395.3",87,67,1.33883435759766,0.0727199896551029,0.97346756879826,1.84133246400466,"Nonrheumatic tricuspid valve disorders"
"395.4",9,5,1.85180845203377,0.269372577800409,0.62050256754926,5.52647921598079,"Nonrheumatic pulmonary valve disorders"
"395.6",333,163,2.07998636994657,1.85915377223299e-14,1.72456072231078,2.50866394160161,"Heart valve replaced"
"396",74,60,1.28102225285831,0.154153684329459,0.911219604134411,1.80090288320456,"Abnormal heart sounds"
"401",27,10,2.71598892278286,0.0069545812304174,1.31467624160504,5.61096001831859,"Hypertension"
"401.1",20333,12425,2.10261467488938,2.2250738585072e-308,2.05615228650174,2.15012696291181,"Essential hypertension"
"401.2",160,47,3.46449862232199,6.98707763296809e-14,2.50260954756132,4.79609402743912,"Hypertensive heart and/or renal disease"
"401.21",696,497,1.42935183580713,1.19161686078986e-09,1.27391176719864,1.60375837882236,"Hypertensive heart disease"
"401.22",1437,384,3.84996777248925,9.8286302434507e-122,3.43993763121946,4.3088722640449,"Hypertensive chronic kidney disease"
"401.3",516,115,4.60250488455082,1.43262363388951e-49,3.7601294623408,5.63359624302059,"Other hypertensive complications"
"402",95,58,1.6836926889804,0.00177325351835699,1.21447747451708,2.33418991328208,"Elevated blood pressure reading"
"411",1,0,218171533.874307,0.998963844258474,0,Inf,"Ischemic Heart Disease"
"411.1",89,32,2.9099950217284,2.22621635308609e-07,1.94244060338867,4.35950062602231,"Unstable angina (intermediate coronary syndrome)"
"411.2",791,270,3.01800675191423,2.48562798107664e-55,2.62852483822436,3.46520018458445,"Myocardial infarction"
"411.3",243,175,1.43870586644283,0.000245207248080891,1.18452151813821,1.74743517820628,"Angina pectoris"
"411.4",5601,3085,1.91657676317079,4.74364222842775e-185,1.83416798567009,2.00268814951768,"Coronary atherosclerosis"
"411.41",4,5,0.844325446593294,0.8010875518521,0.226357088262604,3.14938429910321,"Aneurysm and dissection of heart"
"411.8",806,412,1.99512398935231,4.03489196471851e-30,1.77178528118848,2.24661519381119,"Chronic ischemic heart disease"
"411.9",18,10,1.82835224588282,0.1260855483364,0.843906542594299,3.96118736649234,"Other acute and subacute forms of ischemic heart disease"
"414",85,28,3.13484399349566,1.58592532502121e-07,2.04499886500331,4.80550235588513,"Other forms of chronic heart disease"
"414.2",170,88,1.95969549240809,3.01246935718512e-07,1.51493987534095,2.53502233684373,"ASCVD"
"415",240,95,2.58415876080727,4.85954631733227e-15,2.03758700051741,3.27734545781911,"pulmonary heart disease"
"415.1",338,97,3.52247211289261,8.21721401869325e-28,2.81056550391102,4.41470222588306,"Pulmonary embolism and infarction"
"415.11",20,8,2.51171607478212,0.0277024792026854,1.10631370898084,5.70246720175836,"Pulmonary embolism and infarction, acute"
"415.2",105,67,1.60538634859359,0.00247982445447909,1.18144887288366,2.18144465444376,"Primary pulmonary hypertension"
"415.21",4,3,1.34181280332949,0.700272181657904,0.300300891939476,5.99552531313101,"Primary pulmonary hypertension"
"416",631,138,4.73977545730046,1.49954090046299e-61,3.94229371138887,5.6985788047013,"Cardiomegaly"
"418",3058,797,4.19461114506591,3.12823338534328e-284,3.87985867325258,4.5348978249151,"Nonspecific chest pain"
"418.1",124,43,3.01353981614852,4.64778228299119e-10,2.12996445545371,4.26364965868787,"Precordial pain"
"420",0,0,NA,NA,NA,NA,"Carditis"
"420.1",4,0,218272423.083398,0.997927519309582,0,Inf,"Myocarditis"
"420.2",47,7,6.8469875752679,2.05496305349723e-06,3.09458912538296,15.1494227363936,"Pericarditis"
"420.21",8,2,4.07992648639097,0.0753340182480629,0.866294700076072,19.2149393651985,"Acute pericarditis"
"420.22",10,1,10.0371487564994,0.0278811372541458,1.28486896433074,78.4082719381223,"Chronic pericarditis"
"420.3",70,24,2.98140054908985,3.8882990303534e-06,1.87514818645665,4.74029161978379,"Endocarditis"
"420.4",4,2,2.01177048943812,0.41958681089132,0.36847044759128,10.983840165829,"Other rheumatic heart disease"
"425",0,0,NA,NA,NA,NA,"Cardiomyopathy"
"425.1",734,355,2.10918275309298,8.07209953213679e-31,1.85813563884338,2.39414808744209,"Primary/intrinsic cardiomyopathies"
"425.11",2,1,2.00568746648192,0.569853273675637,0.18186640252159,22.119435791474,"Hypertrophic obstructive cardiomyopathy"
"425.12",2,0,225167083.524186,0.998532700000534,0,Inf,"Other hypertrophic cardiomyopathy"
"425.2",54,17,3.21787601397017,2.64345803848755e-05,1.86565523545894,5.55018196528542,"Secondary/extrinsic cardiomyopathies"
"425.8",2,0,226909833.261609,0.998532158821974,0,Inf,"Other cardiomyopathy"
"426",18,12,1.53166161710939,0.252931553583335,0.737438333052157,3.18126574681361,"Cardiac conduction disorders"
"426.2",118,98,1.22023994721525,0.14532392394865,0.933466308015861,1.59511437744852,"AV block"
"426.21",64,28,2.36689315852897,0.000144136108316603,1.51786649276596,3.69082738870043,"First degree AV block"
"426.22",8,10,0.805636823918972,0.648665184832256,0.317959329533539,2.04130098338815,"Mobitz II AV block"
"426.23",20,15,1.36863997234872,0.358398231553754,0.700551775298084,2.67385715083468,"Second degree AV block"
"426.24",6,6,1.00089937247971,0.998757655498377,0.322809093713456,3.10338083201437,"Atrioventricular block, complete"
"426.25",1,0,218630744.090655,0.998963855338918,0,Inf,"Other heart block"
"426.3",6,10,0.62820938411127,0.368220426842877,0.228211128155559,1.72930668839449,"Bundle branch block"
"426.31",153,49,3.231330869936,9.11364100543455e-13,2.34216674563085,4.45805116586137,"Right bundle branch block"
"426.32",119,78,1.56137285619371,0.00222901457003815,1.17348611552841,2.07747255276282,"Left bundle branch block"
"426.4",7,3,2.3662478954616,0.212053863847215,0.611751885467643,9.15261437812534,"Anomalous atrioventricular excitation"
"426.7",812,211,4.03218259825909,9.7339349368864e-73,3.46533423301198,4.69175421834331,"Abnormal electrocardiogram"
"426.8",20,5,4.12396465817612,0.00462311116218658,1.54702381638338,10.9934212529738,"Other cardiac conduction disorders"
"426.9",8,7,1.14602181050607,0.7922853568341,0.415569961392953,3.16039683367228,"Cardiac pacemaker/device in situ"
"426.91",1069,701,1.54895358770075,2.2037084672362e-19,1.40820253351765,1.70377283078574,"Cardiac pacemaker in situ"
"426.92",274,213,1.29730191920005,0.00438226281416988,1.08462963934353,1.55167460717629,"Cardiac defibrillator in situ"
"427",0,0,NA,NA,NA,NA,"Cardiac dysrhythmias"
"427.1",7,3,2.34644046656403,0.216484611974211,0.606745001424794,9.07429455570337,"Paroxysmal tachycardia, unspecified"
"427.11",105,91,1.18542227461386,0.235121064299803,0.895204496012028,1.56972621944005,"Paroxysmal supraventricular tachycardia"
"427.12",213,137,1.57992990550283,2.97204240556131e-05,1.27467704099588,1.95828309918563,"Paroxysmal ventricular tachycardia"
"427.2",0,0,NA,NA,NA,NA,"Atrial fibrillation & flutter"
"427.21",4507,2115,2.22235839637819,1.31131436718385e-201,2.11045962776976,2.34019015429915,"Atrial fibrillation"
"427.22",246,127,1.97687479345299,4.49371028274029e-10,1.59569903698112,2.44910466097876,"Atrial flutter"
"427.3",643,181,3.70730303636195,1.24127425902848e-54,3.14344378151796,4.37230526730832,"Other specified cardiac dysrhythmias"
"427.4",0,0,NA,NA,NA,NA,"Cardiac arrest & ventricular fibrillation"
"427.41",25,5,5.05723636435957,0.000938628120396071,1.93592500038674,13.2110694576968,"Ventricular fibrillation & flutter"
"427.42",53,6,8.92993659350217,3.72108787911576e-07,3.83872655316673,20.773495183757,"Cardiac arrest"
"427.5",250,106,2.4259874744956,2.10433095603597e-14,1.932867652492,3.04491371606412,"Cardiac arrhythmia NOS"
"427.6",78,80,1.00416344802634,0.979177193692083,0.735031406688967,1.37183829313411,"Premature beats"
"427.61",27,24,1.16005028192506,0.596746341069982,0.669308557252958,2.01060727822999,"Supraventricular premature beats"
"427.7",393,34,12.026422076272,5.47145202098424e-44,8.4712388279168,17.0736336083455,"Tachycardia NOS"
"427.8",601,418,1.46643942123333,1.85755859128229e-09,1.29431717448377,1.66145100949065,"Sinoatrial node dysfunction"
"427.9",273,220,1.28963431660187,0.00501410099792276,1.07971768526538,1.54036253481242,"Palpitations"
"428",1167,278,4.29323416874811,1.20133764388513e-105,3.76679106405276,4.89325245660829,"Heart failure"
"428.1",3544,948,3.9028492168594,1.89117000434507e-303,3.63289088454594,4.19286801988379,"Systolic/diastolic heart failure"
"428.2",160,57,2.87594090959033,7.57260169094212e-12,2.12540746120569,3.89150610714585,"Heart failure NOS"
"428.3",92,27,3.4358495868208,1.71170333335532e-08,2.23727230683817,5.27654248755273,"Heart failure with reduced EF [Systolic or combined heart failure]"
"428.4",82,33,2.49825739806015,8.94297956466969e-06,1.66785020347099,3.74211665650394,"Heart failure with preserved EF [Diastolic heart failure]"
"429",5,0,220308735.262165,0.99768228537093,0,Inf,"Ill-defined descriptions and complications of heart disease"
"429.1",44,9,4.92091334131748,1.32735341494235e-05,2.40231646840512,10.0800158643681,"Heart transplant/surgery"
"429.2",20,21,0.988591659077673,0.970716429018909,0.535756427589469,1.82417497592176,"Abnormal function study of cardiovascular system"
"429.3",67,58,1.21344056761755,0.281077507990787,0.853584453200122,1.72500565775276,"Symptoms involving cardiovascular system"
"429.9",7,1,6.99635357601963,0.0687978823754807,0.860793486309031,56.8649323434931,"Cardiac complications, not elsewhere classified"
"430",81,3,27.2314982308718,1.91053990182959e-08,8.60172145604907,86.2100103667601,"Intracranial hemorrhage"
"430.1",88,7,12.6396208316735,1.04884212277611e-10,5.85402262248371,27.2906384329437,"Subarachnoid hemorrhage"
"430.2",189,6,31.6409452521945,8.05685312073836e-17,14.0369607507915,71.3223777017344,"Intracerebral hemorrhage"
"430.3",185,5,37.4225644110793,1.32676004149785e-15,15.3936352832125,90.975802748077,"Subdural hemorrhage"
"433",152,32,4.87563336380361,3.84273494464443e-16,3.32993078258958,7.13882727608782,"Cerebrovascular disease"
"433.1",625,448,1.43669811111871,4.86247914651701e-09,1.27250247321449,1.62208051138628,"Occlusion and stenosis of precerebral arteries"
"433.11",38,7,5.52522938717433,3.24871963425777e-05,2.46717117543549,12.373750181929,"Occlusion of cerebral arteries, with cerebral infarction"
"433.12",70,16,4.49213724578845,5.96023577291503e-08,2.60924283146676,7.73377502149014,"Cerebral atherosclerosis"
"433.2",56,10,5.68983145687268,4.09910710276759e-07,2.90311229330688,11.1515431498315,"Occlusion of cerebral arteries"
"433.21",1345,130,10.6791263021596,1.39405098460385e-146,8.9196384534732,12.7856907174383,"Ischemic stroke"
"433.3",165,12,14.3591655078262,5.10200183200647e-19,7.99083580206101,25.8027619623925,"Cerebral ischemia"
"433.31",1353,218,6.47352789491274,2.1819836842156e-144,5.61054811266988,7.46924588554529,"Transient cerebral ischemia"
"433.32",3,0,222632939.750772,0.998203905236987,0,Inf,"Moyamoya disease"
"433.5",78,9,8.79729160141177,6.56351729616499e-10,4.41236243582755,17.5398872250065,"Cerebral aneurysm"
"433.6",1071,114,9.59156550750184,1.54503823275126e-116,7.90728045738812,11.6346105820417,"Acute, but ill-defined cerebrovascular disease"
"433.8",1277,152,8.61510056266613,5.43132618029847e-139,7.28147248521758,10.1929874562497,"Late effects of cerebrovascular disease"
"440",66,38,1.75867400135321,0.00557075737327744,1.17985096226343,2.62146181336515,"Atherosclerosis"
"440.1",20,35,0.583911685043107,0.0549685676828317,0.337071589650285,1.01151466453646,"Atherosclerosis of renal artery"
"440.2",671,271,2.51599804619285,1.30504235355281e-37,2.18492946508136,2.89723136129271,"Atherosclerosis of the extremities"
"440.21",103,23,4.58987574325287,3.96182163364519e-11,2.92033928714526,7.21387389171989,"Atherosclerosis of native arteries of the extremities with ulceration or gangrene"
"440.22",117,102,1.17475023876915,0.234605427591388,0.900752537883163,1.53209462693425,"Atherosclerosis of native arteries of the extremities with intermittent claudication"
"440.9",24,21,1.19532098018781,0.550582394555649,0.66535468954377,2.14741440637753,"Atherosclerosis of aorta"
"441",27,10,2.76694287081035,0.00598929916142244,1.3390388388734,5.7175136583563,"Vascular insufficiency of intestine"
"441.1",0,0,NA,NA,NA,NA,"Acute vascular insufficiency of intestine"
"441.2",0,0,NA,NA,NA,NA,"Chronic vascular insufficiency of intestine"
"442",8,0,219704485.457387,0.997068305376615,0,Inf,"Other aneurysm"
"442.1",116,72,1.64919261331153,0.000856637519010139,1.22895674322948,2.21312612570404,"Aortic aneurysm"
