"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"727.1",4,2,2.00066988154151,0.68740423901741,0.286580041976312,22.1264387631198,"Synovitis and tenosynovitis"
"727.2",0,0,0,1,0,Inf,"Bursitis disorders"
"727.4",1,1,1,1,0.0127441265657664,78.4675195149288,"Ganglion and cyst of synovium, tendon, and bursa"
"727.5",0,0,0,1,0,Inf,"Rupture of synovium"
"727.6",1,1,1,1,0.0127441265657664,78.4675195149288,"Rupture of tendon, nontraumatic"
"727.7",0,2,0,0.499948943122639,0,5.32439824265389,"Contracture of tendon (sheath)"
"727.8",0,2,0,0.499948943122639,0,5.32439824265389,"Plica syndrome"
"728",11,2,5.50918917133098,0.0223754429089032,1.20147313533013,51.1627798519897,"Disorders of muscle, ligament, and fascia"
"728.1",0,0,0,1,0,Inf,"Muscular calcification and ossification"
"728.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Laxity of ligament or hypermobility syndrome"
"728.7",18,14,1.28673196680368,0.596008367885164,0.603878373603301,2.79893647656879,"Fasciitis"
"728.71",1,0,Inf,1,0.0256406640625001,Inf,"Dupuytren's disease"
"729",8,2,4.0041363654348,0.109195503191754,0.798578142130368,38.7324650381284,"Other disorders of soft tissues"
"729.1",0,1,0,1,0,39.0005499686929,"Rheumatism, unspecified and fibrositis"
"729.3",0,0,0,1,0,Inf,"Panniculitis"
"729.7",0,0,0,1,0,Inf,"Nontraumatic compartment syndrome"
"731",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Osteitis deformans and osteopathies associated with other disorders"
"731.1",0,0,0,1,0,Inf,"Paget's disease of bone"
"732",9,9,1,1,0.351369294856025,2.84600850057132,"Osteochondropathies"
"732.1",0,0,0,1,0,Inf,"Juvenile osteochondrosis"
"732.7",0,0,0,1,0,Inf,"Osteochondritis dissecans"
"733",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Other disorders of bone and cartilage"
"733.2",0,0,0,1,0,Inf,"Cyst of bone"
"733.4",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Aseptic necrosis of bone"
"733.6",8,4,2.00148851336497,0.387398976280478,0.53578714961547,9.08906600335747,"Costochondritis"
"733.8",3,3,1,1,0.133857924580655,7.47060738564985,"Malunion fracture"
"735",1,0,Inf,1,0.0256406640625001,Inf,"Acquired foot deformities"
"735.1",4,5,0.799856345565857,1,0.158615533542242,3.71864665331094,"Flat foot"
"735.2",1,0,Inf,1,0.0256406640625001,Inf,"Acquired toe deformities"
"735.21",6,6,1,1,0.267116047018845,3.74369122020382,"Hammer toe"
"735.22",0,0,0,1,0,Inf,"Claw toe"
"735.23",2,2,1,1,0.0724800868201882,13.7968929656616,"Hallux rigidus"
"735.3",16,13,1.23149733772994,0.710657228883186,0.554716114302969,2.78626826636467,"Hallux valgus (Bunion)"
"735.4",15,5,3.0060105855227,0.0411857738193848,1.03743378209015,10.5801123553552,"Acquired deformities of ankle and foot"
"736",0,0,0,1,0,Inf,"Acquired deformities of limbs"
"736.1",1,0,Inf,1,0.0256406640625001,Inf,"Acquired deformities of forearm"
"736.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Acquired deformities of finger"
"736.3",0,0,0,1,0,Inf,"Acquired deformities of hip"
"736.4",0,1,0,1,0,39.0005499686929,"Genu valgum or varum (acquired)"
"736.5",0,1,0,1,0,39.0005499686929,"Acquired deformities of knee"
"736.6",7,2,3.50285085027977,0.179486432756712,0.666542622450943,34.5840689756446,"Unequal leg length (acquired)"
"737",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Curvature of spine"
"737.1",18,8,2.25456807096865,0.075133673862995,0.931658145103268,5.99798889939421,"Kyphosis (acquired)"
"737.2",1,2,0.499934741692495,1,0.00847723359829884,9.60667792582765,"Lordosis (acquired)"
"737.3",86,59,1.46574307054873,0.0292634110558686,1.03752524808733,2.08286299648938,"Scoliosis"
"738",6,4,1.50054410414934,0.753780525178598,0.355589080303385,7.23439428100373,"Other acquired musculoskeletal deformity"
"738.4",4,4,1,1,0.186132185432406,5.37252596952476,"Acquired spondylolisthesis"
"739",6,5,1.20022138780306,1,0.304938053528511,4.97491540560572,"Contracture of joint"
"740",0,0,0,1,0,Inf,"Osteoarthrosis"
"740.1",0,0,0,1,0,Inf,"Osteoarthritis; localized"
"740.11",9,1,9.01320790215885,0.0214215896134476,1.24812722854325,394.507452153997,"Osteoarthrosis; localized, primary"
"740.12",1,0,Inf,1,0.0256406640625001,Inf,"Osteoarthrosis; localized, secondary"
"740.2",1,0,Inf,1,0.0256406640625001,Inf,"Osteoarthrosis, generalized"
"740.3",0,0,0,1,0,Inf,"Osteoarthrosis of multiple sites"
"740.9",7,2,3.50285085027977,0.179486432756712,0.666542622450943,34.5840689756446,"Osteoarthrosis NOS"
"741",17,11,1.54727798053174,0.34423313998846,0.68283844299277,3.65857465139315,"Symptoms and disorders of the joints"
"741.1",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Ankylosis of joint"
"741.2",47,37,1.2728549516677,0.324046178351495,0.808180089948272,2.01804557118374,"Stiffness of joint"
"741.3",36,18,2.00725665649419,0.0194992171015474,1.10865827699289,3.75988242930779,"Difficulty in walking"
"741.4",13,14,0.928416096407606,1,0.401356142855451,2.13197223887928,"Joint effusions"
"741.5",0,0,0,1,0,Inf,"Hemarthrosis"
"741.6",1,0,Inf,1,0.0256406640625001,Inf,"Villonodular synovitis"
"742",0,0,0,1,0,Inf,"Derangement of joint, non-traumatic"
"742.1",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Loose body in joint"
"742.2",6,3,2.00107903009183,0.507611371116409,0.427072786711637,12.3730442614649,"Pathological, developmental or recurrent dislocation"
"742.8",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Articular cartilage disorder"
"742.9",47,32,1.4732272072985,0.113197728929179,0.918646785270812,2.39022487767823,"Other derangement of joint"
"743",0,0,0,1,0,Inf,"Osteoporosis, osteopenia, & pathological fractures"
"743.1",0,0,0,1,0,Inf,"Osteoporosis, NOS or other"
"743.11",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Osteoporosis"
"743.12",0,0,0,1,0,Inf,"Behcet's syndrome"
"743.13",1,0,Inf,1,0.0256406640625001,Inf,"Other specified osteoporosis"
"743.2",1,0,Inf,1,0.0256406640625001,Inf,"Pathologic fracture"
"743.21",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Pathologic fracture of vertebrae"
"743.22",0,0,0,1,0,Inf,"Pathologic fracture of femur"
"743.4",8,8,1,1,0.326870202872997,3.05931832027083,"Stress fracture"
"743.9",7,4,1.75096504739267,0.548597629494097,0.444802021505915,8.16211199059912,"Osteopenia"
"745",539,395,1.40958666646155,8.30880791326927e-07,1.22735138576412,1.61983672439749,"Pain in joint"
"747",1,1,1,1,0.0127441265657664,78.4675195149288,"Cardiac and circulatory congenital anomalies"
"747.1",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Cardiac congenital anomalies"
"747.11",10,5,2.00189833177195,0.301383257322478,0.622903230177609,7.47001422262464,"Cardiac shunt/ heart septal defect"
"747.12",8,6,1.33383534172703,0.790377475722864,0.405511179454828,4.66700602890205,"Valvular heart disease/ heart chambers"
"747.13",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Congenital anomalies of great vessels"
"747.2",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Congenital anomalies of peripheral vascular system"
"748",1,0,Inf,1,0.0256406640625001,Inf,"Anomalies of respiratory system, congenital"
"749",7,3,2.33518764238638,0.343498601741615,0.532692386822923,14.0022576846729,"Congenital anomalies of face and neck"
"749.1",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Cleft palate"
"749.2",0,0,0,1,0,Inf,"Congenital anomalies of skull and face bones"
"750",0,0,0,1,0,Inf,"Digestive congenital anomalies"
"750.1",0,0,0,1,0,Inf,"Upper gastrointestinal congenital anomalies"
"750.11",1,0,Inf,1,0.0256406640625001,Inf,"Esophageal atresia/tracheoesophageal fistula"
"750.13",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomalies of mouth/tongue"
"750.14",0,0,0,1,0,Inf,"Congenital anomalies of esophagus"
"750.15",0,0,0,1,0,Inf,"Congenital anomalies of stomach"
"750.2",0,0,0,1,0,Inf,"Lower gastrointestinal congenital anomalies"
"750.21",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Congenital anomalies of intestine"
"750.22",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
"750.5",0,0,0,1,0,Inf,"Congenital hypertrophic pyloric stenosis"
"751",0,0,0,1,0,Inf,"Genitourinary congenital anomalies"
"751.1",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomalies of genital organs"
"751.11",1,4,0.249894844228697,0.374872338251567,0.00507707291508303,2.52624252261969,"Congenital anomalies of female genital organs"
"751.12",0,0,0,1,0,Inf,"Congenital anomalies of male genital organs"
"751.2",0,0,0,1,0,Inf,"Congenital anomalies of urinary system"
"751.21",1,2,0.499934741692495,1,0.00847723359829884,9.60667792582765,"Cystic kidney disease"
"751.22",1,0,Inf,1,0.0256406640625001,Inf,"Other specified  anomalies of kidney"
"751.3",0,0,0,1,0,Inf,"Obstructive genitourinary defect"
"752",0,0,0,1,0,Inf,"Nervous system congenital anomalies"
"752.1",1,0,Inf,1,0.0256406640625001,Inf,"Neural tub defects"
"752.11",1,0,Inf,1,0.0256406640625001,Inf,"Spina bifida"
"752.2",9,3,3.00355281022634,0.145749247827198,0.748942211013654,17.2565617137367,"Other specified congenital anomalies of nervous system"
"753",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomalies of the eye"
"753.1",1,1,1,1,0.0127441265657664,78.4675195149288,"Congenital cataract and lens anomalies"
"753.2",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomalies of posterior segment of eye"
"754",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Congenital musculoskeletal deformities of spine"
"754.1",1,2,0.499934741692495,1,0.00847723359829884,9.60667792582765,"Lumbosacral spondylolysis, congenital"
"754.2",5,3,1.66725262128895,0.726450761731338,0.324192696681783,10.7442498851097,"Spondylolisthesis, congenital"
"755",0,0,0,1,0,Inf,"Congenital anomalies of limbs"
"755.1",19,12,1.58552268488811,0.280275519454844,0.729808885784488,3.5857930887448,"Congenital deformities of feet"
"755.3",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Congenital anomaly of fingers/toes"
"755.4",1,1,1,1,0.0127441265657664,78.4675195149288,"Congenital anomalies of upper limb, including shoulder girdle"
"755.6",2,5,0.399767695272721,0.452957418280467,0.0380380525726379,2.4434066998943,"Congenital anomalies of lower limb, including pelvic girdle"
"755.61",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Congenital hip dysplasia and deformity"
"756",6,3,2.00107903009183,0.507611371116409,0.427072786711637,12.3730442614649,"Congenital musculoskeletal anomalies"
"756.1",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomalies of abdominal wall; diaphram"
"756.2",0,0,0,1,0,Inf,"Pectus excavatum and other congenital anomalies of ribs/sternum"
"756.21",0,0,0,1,0,Inf,"Pectus excavatum"
"756.22",0,0,0,1,0,Inf,"Pectus carinatum"
"756.3",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
"756.5",2,2,1,1,0.0724800868201882,13.7968929656616,"Congenital osteodystrophies"
"757",1,0,Inf,1,0.0256406640625001,Inf,"Congenital anomalies of the integument"
"758",8,0,Inf,0.00779017972330908,1.70850001047368,Inf,"Chromosomal anomalies and genetic disorders"
"758.1",20,6,3.3428591099177,0.00926444649619601,1.29319854405185,10.1806108866327,"Chromosomal anomalies"
"759",7,0,Inf,0.0155915110331341,1.44235736046564,Inf,"Other congenital anomalies"
"759.1",0,0,0,1,0,Inf,"Anomalies of endocrine glands, congenital"
"760",481,301,1.66304115751029,2.08838323074076e-11,1.42826331831847,1.93869356899141,"Back pain"
"761",208,113,1.87786913452279,7.81041786556115e-08,1.48078655219246,2.39145483032209,"Neck pain"
"763",69,34,2.0439681076514,0.000682267722417563,1.33397105085196,3.18552527479299,"Thoracic neuritis/radiculitis"
"764",37,17,2.18524983990381,0.00888641780880024,1.19819737565016,4.14454473127605,"Sciatica"
"765",46,18,2.57019472359161,0.000592957036451159,1.45914180913988,4.71708467029356,"Cervical radiculitis"
"766",19,4,4.76375052653221,0.00257090190622047,1.58163336292529,19.2599826220054,"Neuralgia, neuritis, and radiculitis NOS"
"767",37,18,2.06343357702902,0.0141830109671209,1.14355471269547,3.85596068894434,"Cervicocranial/Cervicobrachial syndrome"
"769",309,239,1.3125714101881,0.00238931651210416,1.09947444002046,1.56850275320892,"Nonallopathic lesions NEC"
"770",155,69,2.28694132973172,6.08569063211881e-09,1.70613285310399,3.09206390892394,"Myalgia and myositis NOS"
"771",10,3,3.33807230775825,0.0920712668458913,0.858712596769343,18.8836652906563,"Musculoskeletal symptoms referable to limbs"
"771.1",20,2,10.0342690740718,0.000119215621105712,2.43577821000366,88.6533684922267,"Swelling of limb"
"771.2",0,0,0,1,0,Inf,"Cramp of limb"
"772",10,9,1.11132504892224,1,0.405440135583647,3.09390309750562,"Symptoms of the muscles"
"772.1",10,4,2.50298646583187,0.179253396062643,0.721257123902022,10.9421643186269,"Muscular wasting and disuse atrophy"
"772.2",127,84,1.5254597392207,0.0033731362017769,1.14534226204518,2.04048607234559,"Spasm of muscle"
"772.3",62,37,1.68424112428336,0.0149196074257934,1.10092211753081,2.60903302756835,"Muscle weakness"
"772.4",14,1,14.0379679699837,0.000968730347569216,2.13374523838782,592.101733338061,"Rhabdomyolysis"
"772.6",1,1,1,1,0.0127441265657664,78.4675195149288,"Facial weakness"
"773",209,89,2.40822743878216,1.2960095119029e-12,1.86379688967812,3.13285279293841,"Pain in limb"
"780",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Hypothermia/Chills"
"781",21,10,2.10457319110451,0.0703128003564183,0.947438342304177,5.01081785158329,"Symptoms involving nervous and musculoskeletal systems"
"781.1",0,0,0,1,0,Inf,"Loss of height"
"781.2",3,4,0.749871140511012,1,0.109806969522677,4.43496385806755,"Abnormal posture"
"782",0,0,0,1,0,Inf,"Symptoms involving skin and other integumentary tissue"
"782.3",34,12,2.84601199046985,0.00160149243275694,1.43546904725393,6.04347497712651,"Edema"
"782.6",0,0,0,1,0,Inf,"Pallor and flushing"
"783",108,44,2.48721912539788,1.74430340189272e-07,1.73208211872805,3.62482944055326,"Fever of unknown origin"
"783.1",0,0,0,1,0,Inf,"Postprocedural fever"
"785",926,419,2.49197113721186,5.92351345468987e-51,2.20036165424978,2.82545403020475,"Abdominal pain"
"788",143,42,3.4769729260477,2.56807102106278e-14,2.44294946298496,5.04131267351725,"Syncope and collapse"
"789",423,120,3.76327292405415,9.99700108316236e-43,3.05258163962327,4.66760400952141,"Nausea and vomiting"
"790",7,3,2.33518764238638,0.343498601741615,0.532692386822923,14.0022576846729,"Nonspecific findings on examination of blood"
"790.1",1,1,1,1,0.0127441265657664,78.4675195149288,"Elevated sedimentation rate"
"790.6",40,5,8.05628889744859,7.40859994862629e-08,3.1757219419453,26.1761120018538,"Other abnormal blood chemistry"
"790.8",1,0,Inf,1,0.0256406640625001,Inf,"Elevated C-reactive protein"
"790.9",0,0,0,1,0,Inf,"Abnormal arterial blood gases"
"791",1,0,Inf,1,0.0256406640625001,Inf,"Gangrene"
"792",120,116,1.03535463355382,0.843346084733692,0.792766822142106,1.35254805918319,"Abnormal Papanicolaou smear of cervix and cervical HPV"
"792.1",7,5,1.40051893510336,0.774275743993164,0.382334934030757,5.59961635101309,"Papanicolaou smear of cervix or vagina with atypical squamous cells"
"793",0,1,0,1,0,39.0005499686929,"-"
"793.2",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Abnormal findings on radiological examination intrathoracic organs"
"794",1,0,Inf,1,0.0256406640625001,Inf,"Abnormal results of function studies"
"795",1,0,Inf,1,0.0256406640625001,Inf,"Abnormal cytological, histological, immunological and DNA test findings"
"795.4",0,0,0,1,0,Inf,"Other nonspecific abnormal histological findings"
"795.8",0,0,0,1,0,Inf,"Abnormal tumor markers, elevated CEA or CA 125"
"795.81",0,0,0,1,0,Inf,"Elevated carcinoembryonic antigen [CEA]"
"795.82",0,0,0,1,0,Inf,"Elevated cancer antigen 125 [CA 125]"
"796",0,0,0,1,0,Inf,"Elevated prostate specific antigen"
"797",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Shock"
"797.1",0,0,0,1,0,Inf,"Cardiogenic shock"
"798",374,144,2.72902996129631,7.83067528837992e-26,2.23571531036148,3.34528631728433,"Malaise and fatigue"
"798.1",16,4,4.00905469413842,0.0117350314647131,1.29211365272031,16.4843225935553,"Chronic fatigue syndrome"
"799",8,0,Inf,0.00779017972330908,1.70850001047368,Inf,"Debility NOS"
"800",12,5,2.40337125509149,0.143115944236927,0.787380065320681,8.71412309610875,"Fracture of lower limb"
"800.1",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Fracture of neck of femur"
"800.2",7,3,2.33518764238638,0.343498601741615,0.532692386822923,14.0022576846729,"Fractur of unspecified part of femur"
"800.3",17,9,1.89185464814381,0.168071428842519,0.796733853559882,4.82225310703299,"Fracture of tibia and fibula"
"800.4",5,3,1.66725262128895,0.726450761731338,0.324192696681783,10.7442498851097,"Patellar fracture"
"801",40,21,1.91207876356491,0.0200279243450793,1.09901739722685,3.4188721795755,"Fracture of ankle and foot"
"801.1",24,26,0.922728349106262,0.887437148350298,0.506411307167252,1.67464774673129,"Fracture of foot"
"802",6,3,2.00107903009183,0.507611371116409,0.427072786711637,12.3730442614649,"Fracture of pelvis"
"803",1,3,0.333211046611129,0.624923402950941,0.00635073677049683,4.15168872028168,"Fracture of upper limb"
"803.1",12,3,4.00659352681866,0.0350202150597232,1.08041138239365,22.1384672618911,"Fracture of humerus"
"803.2",37,18,2.06343357702902,0.0141830109671209,1.14355471269547,3.85596068894434,"Fracture of radius and ulna"
"803.21",1,6,0.166524427523108,0.124865975703918,0.00362352063671584,1.37331253233946,"Colles' fracture"
"803.3",6,8,0.749717726556276,0.790377475722864,0.214270132459044,2.46602325821056,"Fracture of clavicle or scapula"
"804",42,47,0.892707462895808,0.670390708839855,0.573327360339927,1.38597766082425,"Fracture of hand or wrist"
"805",8,7,1.14307454936199,1,0.361909155295248,3.70633765463828,"Fracture of vertebral column without mention of spinal cord injury"
"807",5,0,Inf,0.0624361886808128,0.916714189106132,Inf,"Fracture of ribs"
"809",13,14,0.928416096407606,1,0.401356142855451,2.13197223887928,"Fracture of unspecified bones"
"816",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Cerebral laceration and contusion"
"817",48,42,1.14425474763035,0.596714977241449,0.738907494681221,1.77808443371685,"Concussion"
"818",1,0,Inf,1,0.0256406640625001,Inf,"Intracranial hemorrhage (injury)"
"818.1",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Subdural hemorrhage (injury)"
"818.2",0,0,0,1,0,Inf,"Subarachnoid hemorrhage (injury)"
"819",31,14,2.22183847189419,0.015854920686806,1.14585884495536,4.52600512343405,"Skull fracture and other intercranial injury"
"823",0,0,0,1,0,Inf,"Fracture of tibia and fibula"
"830",79,77,1.02640242799294,0.935706333706599,0.738316569227619,1.4273936345,"Dislocation"
"835",44,47,0.935570041704409,0.833313444664279,0.60460619648624,1.44541638069313,"Internal derangement of knee"
"836",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Traumatic arthropathy"
"840",184,181,1.01722226348277,0.915051318767653,0.82060897562524,1.26104464269992,"Sprains and strains"
"840.1",0,0,0,1,0,Inf,"Muscle/tendon sprain"
"840.2",7,3,2.33518764238638,0.343498601741615,0.532692386822923,14.0022576846729,"Rotator cuff (capsule) sprain"
"840.3",72,79,0.910088894661156,0.622804844360038,0.65022226146745,1.27200926298198,"Joint/ligament sprain"
"841",137,83,1.6692302394265,0.000283202767110088,1.2577789324857,2.22659471232124,"Back & neck sprains"
"842",12,7,1.71593720098065,0.358811946906206,0.622236225931043,5.14899427030475,"Other sprains and strains"
"850",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Hemorrhage or hematoma complicating a procedure"
"851",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Complications of transplants and reattached limbs"
"853",1,0,Inf,1,0.0256406640625001,Inf,"Colostomy and enterostomy complication"
"854",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Mechanical complications of cardiac/vascular device, implant, and graft"
"855",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Mechanical complication of nervous system device, implant, and graft"
"856",0,0,0,1,0,Inf,"Vascular complications of surgery and medical procedures"
"857",1,1,1,1,0.0127441265657664,78.4675195149288,"Mechanical complication of genitourinary device, implant, and graft"
"858",6,2,3.00232616356242,0.288861412209944,0.536486640863501,30.4312797060659,"Complication of internal orthopedic device"
"859",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Mechanical complication due to other implant and internal device"
"860",0,0,0,1,0,Inf,"Bone marrow or stem cell transplant"
"870",14,2,7.01603193210593,0.00415217124711677,1.6100420231417,63.6942310270721,"Open wounds of head; neck; and trunk"
"870.1",0,1,0,1,0,39.0005499686929,"Open wound of eye or eyelid"
"870.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Open wound of ear"
"870.3",14,4,3.50643351203389,0.0307337235467839,1.10029785871212,14.6365726498057,"Other open wound of head and face"
"870.4",0,1,0,1,0,39.0005499686929,"Open wound of nose and sinus"
"870.5",2,4,0.499832585688502,0.68740423901741,0.0451948011474305,3.48942652497293,"Open wound of lip and mouth"
"870.6",1,0,Inf,1,0.0256406640625001,Inf,"Open wound of neck"
"870.8",1,0,Inf,1,0.0256406640625001,Inf,"Open wound of genital organs"
"871",65,5,13.1629713991458,1.84581238331811e-14,5.35233589010091,41.9338767051108,"Open wounds of extremities"
"871.1",7,3,2.33518764238638,0.343498601741615,0.532692386822923,14.0022576846729,"Open wound of hand except finger(s)"
"871.2",5,4,1.25022450036644,1,0.268915036364006,6.30455276143358,"Open wound of finger(s)"
"871.3",4,2,2.00066988154151,0.68740423901741,0.286580041976312,22.1264387631198,"Open wound of foot except toe(s) alone"
"871.4",1,1,1,1,0.0127441265657664,78.4675195149288,"Open wound of toe(s)"
"872",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Traumatic amputation"
"873",1,1,1,1,0.0127441265657664,78.4675195149288,"Broken tooth"
"874",0,0,0,1,0,Inf,"Complication of amputation stump"
"875",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Non-healing surgical wound"
"876",0,0,0,1,0,Inf,"Posttraumatic wound infection"
"905",0,0,0,1,0,Inf,"Late effects of musculoskeletal and connective tissue injuries"
"906",0,0,0,1,0,Inf,"Late effects of injuries to skin and subcutaneous tissues"
"907",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Injuries to the nervous system"
"908",1,0,Inf,1,0.0256406640625001,Inf,"Late effects of other injuries"
"909",0,0,0,1,0,Inf,"Late effects of external causes"
"910",0,0,0,1,0,Inf,"Superficial injury, infected"
"911",1,0,Inf,1,0.0256406640625001,Inf,"Blister"
"912",4,2,2.00066988154151,0.68740423901741,0.286580041976312,22.1264387631198,"Insect bite"
"913",1,0,Inf,1,0.0256406640625001,Inf,"Toxic effect of venom"
"915",228,93,2.52228772690947,1.19043082557662e-14,1.96627479587198,3.25692468497525,"Superficial injury without mention of infection"
"916",19,6,3.17501323864926,0.0145106484340131,1.21766776805223,9.71852936778297,"Contusion"
"930",27,24,1.1256788564555,0.779203637148661,0.624324399258719,2.04119071479948,"Allergic reaction to food"
"931",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Contact dermatitis and other eczema due to plants [except food]"
"938",1,1,1,1,0.0127441265657664,78.4675195149288,"Photodermatitis & sunburn"
"938.1",1,0,Inf,1,0.0256406640625001,Inf,"Acute dermatitis due to sun"
"938.2",0,0,0,1,0,Inf,"Chronic dermatitis due to sun"
"939",128,96,1.34223473386415,0.0359128369938143,1.01883435891327,1.77318419965865,"Atopic or contact dermatitis"
"939.1",0,0,0,1,0,Inf,"Contact and allergic dermatitis of eyelid"
"941",1,1,1,1,0.0127441265657664,78.4675195149288,"Allergy to serum or vaccine"
"942",0,0,0,1,0,Inf,"Infusion and transfusion reaction"
"946",4,5,0.799856345565857,1,0.158615533542242,3.71864665331094,"Anaphylactic shock NOS"
"947",27,22,1.22850480656587,0.567195640356006,0.672727157652022,2.26672440836933,"Urticaria"
"949",35,21,1.67136932581165,0.0805585781081774,0.944659370899987,3.02639789216267,"Allergies, other"
"949.1",0,0,0,1,0,Inf,"Diaper or napkin rash"
"952",1,1,1,1,0.0127441265657664,78.4675195149288,"Spinal cord injury without evidence of spinal bone injury"
"957",0,0,0,1,0,Inf,"Injury to other and unspecified nerves"
"958",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Early complications of trauma or procedure"
"958.1",0,0,0,1,0,Inf,"Postoperative shock"
"958.2",0,0,0,1,0,Inf,"Traumatic and surgical subcutaneous emphysema"
"960",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Poisoning by antibiotics"
"960.1",0,0,0,1,0,Inf,"Adverse effects of antibacterials (not penicillins)"
"960.2",6,2,3.00232616356242,0.288861412209944,0.536486640863501,30.4312797060659,"Allergy/adverse effect of penicillin"
"960.3",0,0,0,1,0,Inf,"Poisoning by antifungal antibiotics"
"961",0,0,0,1,0,Inf,"Poisoning by other anti-infectives"
"961.1",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Sulfonamides"
"962",1,0,Inf,1,0.0256406640625001,Inf,"Poisoning by hormones and synthetic substitutes"
"962.1",1,0,Inf,1,0.0256406640625001,Inf,"Adverse effects of adrenal cortical steroids"
"962.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Adverse effects of insulins and antidiabetic agents"
"962.3",0,1,0,1,0,39.0005499686929,"Adverse effects of hormones and synthetic substitutes"
"963",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Poisoning by primarily systemic agents"
"963.1",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Adverse effects of antineoplastic and immunosuppressive drugs"
"964",0,0,0,1,0,Inf,"Poisoning by agents primarily affecting blood constituents"
"964.1",1,0,Inf,1,0.0256406640625001,Inf,"Anticoagulants causing adverse effects"
"965",48,4,12.1110110086911,1.18518728153759e-10,4.42745647749521,46.2649989373344,"Poisoning by analgesics, antipyretics, and antirheumatics"
"965.1",7,0,Inf,0.0155915110331341,1.44235736046564,Inf,"Adverse effects of opiates and related narcotics in therapeutic use"
"965.2",0,0,0,1,0,Inf,"Adverse effects of antirheumatics"
"965.3",5,0,Inf,0.0624361886808128,0.916714189106132,Inf,"Salicylates causing adverse effects in therapeutic use"
"966",16,1,16.0488722013159,0.000271702863775191,2.4909573700702,671.150616016803,"Poisoning by anticonvulsants and anti-Parkinsonism drugs"
"967",9,2,4.50562280085183,0.0652816328968019,0.931953071714923,42.8359630209716,"Adverse effects of sedatives or other central nervous system depressants and anesthetics"
"969",97,3,32.9609915273902,1.67554531062442e-25,10.9371597406983,163.036139294042,"Poisoning by psychotropic agents"
"971",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Poisoning by drugs affecting the autonomic nervous system"
"972",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Poisoning by agents affecting the cardiovascular system"
"972.1",1,0,Inf,1,0.0256406640625001,Inf,"Adverse effects of cardiac rhythm regulators"
