"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"381.9",2,2,0.997995898412557,0.998399357858919,0.140580678905237,7.08486984843535,"Otorrhea"
"382",23,11,2.18282586857408,0.0333077824115926,1.06370761886081,4.47935944805868,"Otalgia"
"383",2,0,217191270.357566,0.998535161031317,0,Inf,"Otosclerosis"
"384",0,0,NA,NA,NA,NA,"Other disorders of tympanic membrane"
"384.1",0,0,NA,NA,NA,NA,"Myringitis"
"384.4",11,15,0.752961898297462,0.474831590520192,0.345789580382551,1.63958561059154,"Perforation of tympanic membrane"
"385",0,0,NA,NA,NA,NA,"Other disorders of middle ear and mastoid"
"385.3",2,3,0.68556323395666,0.679330055325109,0.114470290287729,4.10584219339137,"Cholesteatoma"
"385.5",1,1,1.03176278634241,0.982362918333527,0.0645051126759821,16.5031018956334,"Tympanosclerosis and middle ear disease related to otitis media"
"386",1,0,217273834.692032,0.998964178606601,0,Inf,"Vertiginous syndromes and other disorders of vestibular system"
"386.1",14,15,0.959998926001654,0.912556312320161,0.463276780905627,1.989303103261,"Meniere's disease"
"386.2",38,32,1.2163221931147,0.414500005533544,0.759921908431199,1.94683119548104,"Peripheral or central vertigo"
"386.21",5,4,1.25693852170861,0.733193488803181,0.337510481311519,4.68102336026948,"Central origin vertigo"
"386.3",2,4,0.513029306246515,0.440984181836941,0.0939389146583157,2.80181083659648,"Labyrinthitis"
"386.9",693,224,3.23672305733041,1.10607514497391e-52,2.78392161149549,3.76317210462924,"Light-headedness and vertigo"
"388",0,0,NA,NA,NA,NA,"Other disorders of ear"
"389",66,33,2.04668992624507,0.000783099951602485,1.34752904251026,3.10860806857983,"Hearing loss"
"389.1",104,113,0.948221740088952,0.695668919887225,0.726469981129221,1.23766224583668,"Sensorineural hearing loss"
"389.2",9,8,1.18637568307959,0.725305640552088,0.457313487456159,3.07772961001397,"Conductive hearing loss"
"389.3",4,3,1.33330167689618,0.706448129046098,0.298406389948477,5.95728986206061,"Degenerative and vascular disorders of ear"
"389.4",13,14,0.94428939386611,0.881710737942851,0.443809494757226,2.00915588760848,"Tinnitus"
"389.5",4,1,3.99622787127279,0.215312247293404,0.446656443302803,35.75418521011,"Disorders of acoustic nerve"
"394",9,8,1.14262959072805,0.78382536404004,0.440766089992512,2.96212075123456,"Chronic rheumatic disease of the heart valves"
"394.1",27,22,1.25443641442545,0.430078628167117,0.714346501107064,2.20286753752957,"Mitral valve stenosis and/or aortic valve stenosis"
"394.11",10,8,1.26337983944426,0.622144106023714,0.498568174633925,3.20142500047495,"Mitral stenosis/insufficiency"
"394.12",2,4,0.522115367475128,0.453255231353926,0.0955452042667419,2.85314641426307,"Aortic stenosis/insufficiency"
"394.2",3,1,3.02359292487406,0.337970792821245,0.314493677028036,29.0693099516066,"Mitral valve disease"
"394.3",0,0,NA,NA,NA,NA,"Aortic valve disease"
"394.4",0,0,NA,NA,NA,NA,"Acute rheumatic heart disease"
"394.7",21,15,1.42481625010814,0.295091138745834,0.734395901023652,2.76431464792019,"Disease of tricuspid valve"
"395",0,0,NA,NA,NA,NA,"Heart valve disorders"
"395.1",369,273,1.37220965352277,7.3965150881198e-05,1.17343680280421,1.60465338118023,"Nonrheumatic mitral valve disorders"
"395.2",418,271,1.57004070030562,7.33635072800074e-09,1.34745283366866,1.82939820899312,"Nonrheumatic aortic valve disorders"
"395.3",50,43,1.18809412268572,0.407448994061093,0.790231990868837,1.78626993170497,"Nonrheumatic tricuspid valve disorders"
"395.4",2,2,1.01827605482383,0.985553219361128,0.143380314714864,7.23171884431703,"Nonrheumatic pulmonary valve disorders"
"395.6",150,67,2.26329074986759,2.72811939218508e-08,1.69686121824116,3.01880021970552,"Heart valve replaced"
"396",44,36,1.25696802649865,0.308976547634058,0.80905191465813,1.95286432306082,"Abnormal heart sounds"
"401",21,7,2.9996547005931,0.0118374134197595,1.27518642184275,7.056166979717,"Hypertension"
"401.1",12011,7178,2.24038554594613,2.2250738585072e-308,2.17571557966473,2.30697773247447,"Essential hypertension"
"401.2",81,24,3.39832674155193,1.41438107625147e-07,2.15493227651457,5.35915897135568,"Hypertensive heart and/or renal disease"
"401.21",398,294,1.37323634146819,3.72898822191308e-05,1.18106920103031,1.59667024411768,"Hypertensive heart disease"
"401.22",727,179,4.15228544736713,2.94582762090263e-65,3.52577273732963,4.89012642643419,"Hypertensive chronic kidney disease"
"401.3",323,64,5.13779872707845,5.73601643238747e-33,3.92916442241377,6.71821611979087,"Other hypertensive complications"
"402",57,36,1.61213976703974,0.0249030092344554,1.0620956502435,2.44704384946411,"Elevated blood pressure reading"
"411",0,0,NA,NA,NA,NA,"Ischemic Heart Disease"
"411.1",45,15,3.08906775500379,0.000155437331259355,1.72185440588127,5.54189690046427,"Unstable angina (intermediate coronary syndrome)"
"411.2",340,93,3.74278969232321,1.70750229888603e-29,2.97558014229469,4.70781293430661,"Myocardial infarction"
"411.3",117,77,1.55476343683553,0.00264197361881068,1.1660584448249,2.07304304106612,"Angina pectoris"
"411.4",2397,1145,2.18848159857937,2.36594250817984e-105,2.03967302107109,2.34814681463278,"Coronary atherosclerosis"
"411.41",1,1,1.01496979071307,0.991617320549191,0.0634773229741973,16.2288456379752,"Aneurysm and dissection of heart"
"411.8",287,131,2.21919074152167,4.05463047119346e-14,1.80481616623638,2.72870314405777,"Chronic ischemic heart disease"
"411.9",9,4,2.25904219909219,0.17506414884011,0.695669888745682,7.33576620152505,"Other acute and subacute forms of ischemic heart disease"
"414",45,13,3.53788436720341,6.01905663391775e-05,1.90841400041664,6.55865330739018,"Other forms of chronic heart disease"
"414.2",79,37,2.15228006712668,0.000119293451440448,1.45652947650602,3.18037469345489,"ASCVD"
"415",156,64,2.47827164479013,9.80764230408939e-10,1.85253255168691,3.31536972982098,"pulmonary heart disease"
"415.1",203,57,3.58732764262508,1.57712839714895e-17,2.67405371267722,4.81251350880976,"Pulmonary embolism and infarction"
"415.11",8,4,2.00228418100015,0.256898687989081,0.602928245766896,6.6494511903054,"Pulmonary embolism and infarction, acute"
"415.2",78,47,1.68584456660072,0.00469321413088442,1.17377564809772,2.42130760451809,"Primary pulmonary hypertension"
"415.21",2,1,1.99461951113591,0.572922857785604,0.180864817910849,21.9971304544432,"Primary pulmonary hypertension"
"416",358,70,5.2682792681297,5.01349980038209e-37,4.07763416401907,6.80658571382214,"Cardiomegaly"
"418",1817,475,4.18484936141456,1.34815431112911e-169,3.78255804879206,4.629926084895,"Nonspecific chest pain"
"418.1",64,32,2.07444621948763,0.000755337789551778,1.35681721248121,3.17163364229218,"Precordial pain"
"420",0,0,NA,NA,NA,NA,"Carditis"
"420.1",1,0,218455015.020664,0.998963867248335,0,Inf,"Myocarditis"
"420.2",29,4,7.31773918818576,0.000190471862406777,2.5724307174517,20.8166177083116,"Pericarditis"
"420.21",2,2,1.0222302008856,0.982459842222641,0.143974209844527,7.25792893554359,"Acute pericarditis"
"420.22",6,0,219141272.042617,0.997461609052262,0,Inf,"Chronic pericarditis"
"420.3",29,15,1.9717929268748,0.0328141953350439,1.05703997986398,3.67816489493025,"Endocarditis"
"420.4",2,1,1.99148671288457,0.573796497492135,0.180581018621597,21.9625482117059,"Other rheumatic heart disease"
"425",0,0,NA,NA,NA,NA,"Cardiomyopathy"
"425.1",275,129,2.15492018204173,6.30342707455391e-13,1.74818204221824,2.65629143809216,"Primary/intrinsic cardiomyopathies"
"425.11",1,1,1.00204639262871,0.998846627324839,0.062676744888529,16.0202476176131,"Hypertrophic obstructive cardiomyopathy"
"425.12",1,0,218455237.474875,0.998963866966461,0,Inf,"Other hypertrophic cardiomyopathy"
"425.2",23,7,3.30147509163449,0.00566077063184804,1.41665328519741,7.69400522666642,"Secondary/extrinsic cardiomyopathies"
"425.8",2,0,223763814.78434,0.998532967275104,0,Inf,"Other cardiomyopathy"
"426",8,3,2.67138857641233,0.146672636423715,0.708708070629397,10.0694732033298,"Cardiac conduction disorders"
"426.2",57,38,1.51153577838398,0.0485514492802624,1.00263105529777,2.27874490547905,"AV block"
"426.21",33,4,8.4964837023023,5.3316003974913e-05,3.00950276434526,23.9874294713247,"First degree AV block"
"426.22",4,4,1.00456354951227,0.994862402138207,0.251234468868486,4.01675745192809,"Mobitz II AV block"
"426.23",10,2,5.00906479099613,0.037515721325722,1.09753051677233,22.8610773887045,"Second degree AV block"
"426.24",1,4,0.249228134221251,0.213978092788611,0.027856176722895,2.22983446383559,"Atrioventricular block, complete"
"426.25",0,0,NA,NA,NA,NA,"Other heart block"
"426.3",2,2,1.0213295708575,0.983161749949981,0.143866772344405,7.25055602005747,"Bundle branch block"
"426.31",59,18,3.33357434681798,7.77558875203998e-06,1.96650283586665,5.65100528871879,"Right bundle branch block"
"426.32",65,32,2.06342967924639,0.000796911839389484,1.35128431022597,3.1508854272739,"Left bundle branch block"
"426.4",5,2,2.53130141455723,0.26704145437001,0.49100169347223,13.0498263784539,"Anomalous atrioventricular excitation"
"426.7",446,123,3.7730704959978,7.77038728123539e-39,3.09015256008289,4.60691201841091,"Abnormal electrocardiogram"
"426.8",14,1,14.1134309588875,0.0105484572709564,1.85582127192743,107.331959410299,"Other cardiac conduction disorders"
"426.9",4,2,1.99404679852066,0.425490832190889,0.365232758727829,10.8868181718978,"Cardiac pacemaker/device in situ"
"426.91",533,322,1.67113210218852,3.46932717687519e-13,1.45521649438973,1.91908387084092,"Cardiac pacemaker in situ"
"426.92",66,47,1.4067780733895,0.0737498143533499,0.967740468349297,2.04499513298763,"Cardiac defibrillator in situ"
"427",0,0,NA,NA,NA,NA,"Cardiac dysrhythmias"
"427.1",4,1,3.9995332108186,0.215040299429714,0.447022137633191,35.7840575617462,"Paroxysmal tachycardia, unspecified"
"427.11",70,62,1.14469712476856,0.438459862288967,0.813249776502559,1.61122885651267,"Paroxysmal supraventricular tachycardia"
"427.12",58,25,2.34361716797091,0.0003716188996238,1.4662702295416,3.74592712812912,"Paroxysmal ventricular tachycardia"
"427.2",0,0,NA,NA,NA,NA,"Atrial fibrillation & flutter"
"427.21",2339,1071,2.26918429360949,2.86377565192882e-109,2.11087622848478,2.43936488974541,"Atrial fibrillation"
"427.22",102,47,2.20392166840085,7.40173496937202e-06,1.55995035352642,3.11373417074873,"Atrial flutter"
"427.3",334,87,3.97468861356235,2.07652632787843e-30,3.13915887939339,5.0326059246275,"Other specified cardiac dysrhythmias"
"427.4",0,0,NA,NA,NA,NA,"Cardiac arrest & ventricular fibrillation"
"427.41",7,1,7.03092016215456,0.0681000122331457,0.865035954464668,57.1465706962248,"Ventricular fibrillation & flutter"
"427.42",18,2,9.07908058009885,0.00308162002258733,2.10650396731173,39.1310462543885,"Cardiac arrest"
"427.5",123,69,1.82069792924466,6.81138808694486e-05,1.35572729653593,2.44513845669842,"Cardiac arrhythmia NOS"
"427.6",34,33,1.05025499043038,0.841000954065663,0.650501018940383,1.69567074117835,"Premature beats"
"427.61",13,11,1.20793922997688,0.644746034610088,0.54110536102361,2.69654911671346,"Supraventricular premature beats"
"427.7",221,27,8.40341698078124,1.625528571568e-25,5.63514047677647,12.5316160695392,"Tachycardia NOS"
"427.8",330,197,1.69959226953785,3.86887390165374e-09,1.42459390968801,2.02767529962656,"Sinoatrial node dysfunction"
"427.9",183,154,1.21654848089253,0.0731207765172747,0.981803964928046,1.50741926008658,"Palpitations"
"428",592,153,3.93841500107924,1.31801483897035e-51,3.29699858221395,4.70461613311044,"Heart failure"
"428.1",1956,503,4.0528635455318,2.24028540443146e-172,3.67453175653765,4.47014858137402,"Systolic/diastolic heart failure"
"428.2",78,24,3.302351463402,3.10828213230406e-07,2.0897250602253,5.21864114825592,"Heart failure NOS"
"428.3",37,12,3.09303880637734,0.000676583355546768,1.61289477793073,5.93150228313717,"Heart failure with reduced EF [Systolic or combined heart failure]"
"428.4",46,19,2.42556727755525,0.00115781590219024,1.42127910624841,4.13949420073901,"Heart failure with preserved EF [Diastolic heart failure]"
"429",5,0,219344078.649283,0.997682466895659,0,Inf,"Ill-defined descriptions and complications of heart disease"
"429.1",7,2,3.50632718805807,0.11765241022092,0.728391114301732,16.8787483926148,"Heart transplant/surgery"
"429.2",10,9,1.14433585034508,0.769229559446598,0.464924905506905,2.81659365388753,"Abnormal function study of cardiovascular system"
"429.3",38,36,1.08380711962816,0.729382744377472,0.686959553847617,1.70990834318793,"Symptoms involving cardiovascular system"
"429.9",3,0,218445025.50379,0.998205361052151,0,Inf,"Cardiac complications, not elsewhere classified"
"430",37,2,18.7498161331579,5.41111311588836e-05,4.51830304243127,77.8070000453216,"Intracranial hemorrhage"
"430.1",48,6,8.03360694240398,1.49513071883296e-06,3.43815048274961,18.7713832855354,"Subarachnoid hemorrhage"
"430.2",82,4,20.5133183050759,3.6359695504526e-09,7.51930931467176,55.9620851165543,"Intracerebral hemorrhage"
"430.3",71,2,35.8140595545988,6.02070898324773e-07,8.78460892522312,146.010695831605,"Subdural hemorrhage"
"433",84,17,5.05937395260507,1.09565780093435e-09,3.00382073623275,8.52156870865788,"Cerebrovascular disease"
"433.1",323,214,1.54646974875702,7.61533858922459e-07,1.30105326588073,1.83817891744936,"Occlusion and stenosis of precerebral arteries"
"433.11",20,4,5.03601372052288,0.00316325463338313,1.72126293547557,14.7342010744498,"Occlusion of cerebral arteries, with cerebral infarction"
"433.12",36,9,4.0657744973346,0.000167882520211335,1.95826162874152,8.44142683518739,"Cerebral atherosclerosis"
"433.2",28,7,4.04084804066156,0.000951538791194829,1.76505888095408,9.2509394807794,"Occlusion of cerebral arteries"
"433.21",721,78,9.49411693914053,1.64917394116449e-79,7.51599115411794,11.9928635632693,"Ischemic stroke"
"433.3",109,7,16.1461424618802,9.8013292072502e-13,7.51856907782331,34.6738739380985,"Cerebral ischemia"
"433.31",820,126,6.76069521376646,1.02095268895775e-88,5.604388145087,8.15557355953532,"Transient cerebral ischemia"
"433.32",3,0,221051865.912319,0.998204353041234,0,Inf,"Moyamoya disease"
"433.5",59,4,14.8935385814231,1.71901209240819e-07,5.40996305323442,41.0016647606718,"Cerebral aneurysm"
"433.6",594,57,10.5991436486188,5.37768748868233e-65,8.07676492518401,13.9092628205342,"Acute, but ill-defined cerebrovascular disease"
"433.8",725,76,9.75182554031343,1.43555849851044e-79,7.69927785796386,12.3515611623684,"Late effects of cerebrovascular disease"
"440",35,15,2.3615557698663,0.0053668146619142,1.28966557684525,4.32433473787136,"Atherosclerosis"
"440.1",13,22,0.598789827521902,0.142676001287706,0.301634834221233,1.18868650721134,"Atherosclerosis of renal artery"
"440.2",431,170,2.56404774000657,2.60250932708391e-25,2.14697219774149,3.06214529463803,"Atherosclerosis of the extremities"
"440.21",37,9,4.17069900954269,0.000122132253713039,2.01279043820661,8.6420970102079,"Atherosclerosis of native arteries of the extremities with ulceration or gangrene"
"440.22",54,55,0.99301826967931,0.970829183190718,0.682139978129621,1.44557615083735,"Atherosclerosis of native arteries of the extremities with intermittent claudication"
"440.9",13,9,1.49559022891147,0.353431697614685,0.639123210156473,3.49977922452203,"Atherosclerosis of aorta"
"441",20,9,2.26993228842812,0.0411818596053424,1.03335948516696,4.98625373648748,"Vascular insufficiency of intestine"
"441.1",0,0,NA,NA,NA,NA,"Acute vascular insufficiency of intestine"
"441.2",0,0,NA,NA,NA,NA,"Chronic vascular insufficiency of intestine"
"442",5,0,219583193.51234,0.99768256195857,0,Inf,"Other aneurysm"
"442.1",40,29,1.40954343808198,0.159376764453164,0.873848179861557,2.27363602697522,"Aortic aneurysm"
"442.11",52,46,1.14858967708703,0.493743767630115,0.772428039589305,1.70793676393769,"Abdominal aortic aneurysm"
"442.2",2,0,218108595.030041,0.998534760546459,0,Inf,"Aneurysm of iliac artery"
"442.3",1,0,224395377.193546,0.998962512152835,0,Inf,"Aneurysm of artery of lower extremity"
"442.4",3,1,3.03955536004899,0.335685350204153,0.316141460641849,29.2239327548028,"Arterial dissection"
"442.8",5,2,2.52995352367856,0.267265580855363,0.490824854731385,13.0406289947897,"Aneurysm of other specified artery"
"443",0,0,NA,NA,NA,NA,"Peripheral vascular disease"
"443.1",26,19,1.39103887564094,0.274253938904504,0.769801351232042,2.513621404337,"Raynaud's syndrome"
"443.7",13,10,1.30467336775583,0.527214915622172,0.572078603589487,2.97541733924519,"Peripheral angiopathy in diseases classified elsewhere"
"443.8",52,34,1.54319984135382,0.0491860426374395,1.0015477207561,2.37778560222432,"Other specified peripheral vascular diseases"
"443.9",815,304,2.74787961220984,4.11888746356976e-51,2.40869906442745,3.13482181095683,"Peripheral arterial disease"
"444",15,4,3.79019799857113,0.017902093243338,1.2578742883891,11.4205378080904,"Arterial embolism and thrombosis"
"444.1",18,10,1.83341373352446,0.124386756769903,0.846195138359492,3.9723767791822,"Arterial embolism and thrombosis of lower extremity artery"
"444.2",0,0,NA,NA,NA,NA,"Embolism and thrombosis of abdominal aorta"
"444.5",1,1,1.02076204074531,0.988406668339295,0.0638468000865812,16.3196141766472,"Atheroembolism"
"446",12,7,1.71473808604227,0.256853697518319,0.675100742395553,4.35538952792491,"Polyarteritis nodosa and allied conditions"
"446.1",0,0,NA,NA,NA,NA,"Thromboangiitis obliterans"
"446.2",0,0,NA,NA,NA,NA,"Kawasaki disease"
