Phecode,Number of Patients with Schizoaffective Disorder,Number of Patients with Other Schizophrenia,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
747.1,0,3,4.65262346854063E-09,0.998206964057752,0,Inf,Cardiac congenital anomalies
747.11,1,4,0.263750921929321,0.233380528096579,0.029460530382625,2.36127958034298,Cardiac shunt/ heart septal defect
747.12,4,2,2.06967936807934,0.400997166566205,0.379027298789267,11.3014885744018,Valvular heart disease/ heart chambers
747.13,1,1,1.03210704165029,0.982173089794435,0.0645436229600272,16.5042632652312,Congenital anomalies of great vessels
747.2,0,2,4.59552298403757E-09,0.998534928532491,0,Inf,Congenital anomalies of peripheral vascular system
748,0,0,NA,NA,NA,NA,"Anomalies of respiratory system, congenital"
749,0,1,4.91659585604638E-09,0.998968811268536,0,Inf,Congenital anomalies of face and neck
749.1,0,0,NA,NA,NA,NA,Cleft palate
749.2,0,0,NA,NA,NA,NA,Congenital anomalies of skull and face bones
750,0,0,NA,NA,NA,NA,Digestive congenital anomalies
750.1,0,0,NA,NA,NA,NA,Upper gastrointestinal congenital anomalies
750.11,0,0,NA,NA,NA,NA,Esophageal atresia/tracheoesophageal fistula
750.13,0,0,NA,NA,NA,NA,Congenital anomalies of mouth/tongue
750.14,0,0,NA,NA,NA,NA,Congenital anomalies of esophagus
750.15,0,0,NA,NA,NA,NA,Congenital anomalies of stomach
750.2,0,0,NA,NA,NA,NA,Lower gastrointestinal congenital anomalies
750.21,0,1,4.57542552825719E-09,0.998963800815868,0,Inf,Congenital anomalies of intestine
750.22,0,1,2.0794681204773E-09,0.999352283395441,0,Inf,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
750.5,0,0,NA,NA,NA,NA,Congenital hypertrophic pyloric stenosis
751,0,0,NA,NA,NA,NA,Genitourinary congenital anomalies
751.1,0,0,NA,NA,NA,NA,Congenital anomalies of genital organs
751.11,0,0,NA,NA,NA,NA,Congenital anomalies of female genital organs
751.12,0,0,NA,NA,NA,NA,Congenital anomalies of male genital organs
751.2,0,0,NA,NA,NA,NA,Congenital anomalies of urinary system
751.21,2,1,2.00231414529989,0.570785181509753,0.181562288162569,22.0820192179897,Cystic kidney disease
751.22,0,0,NA,NA,NA,NA,Other specified  anomalies of kidney
751.3,0,0,NA,NA,NA,NA,Obstructive genitourinary defect
752,0,0,NA,NA,NA,NA,Nervous system congenital anomalies
752.1,0,0,NA,NA,NA,NA,Neural tub defects
752.11,0,1,4.57392213987819E-09,0.998963794415839,0,Inf,Spina bifida
752.2,0,0,NA,NA,NA,NA,Other specified congenital anomalies of nervous system
753,1,1,0.999180797765306,0.999537625281968,0.0624975814760605,15.9744144180256,Congenital anomalies of the eye
753.1,0,0,NA,NA,NA,NA,Congenital cataract and lens anomalies
753.2,0,0,NA,NA,NA,NA,Congenital anomalies of posterior segment of eye
754,0,0,NA,NA,NA,NA,Congenital musculoskeletal deformities of spine
754.1,0,0,NA,NA,NA,NA,"Lumbosacral spondylolysis, congenital"
754.2,0,2,4.770314169349E-09,0.998538610218489,0,Inf,"Spondylolisthesis, congenital"
755,0,0,NA,NA,NA,NA,Congenital anomalies of limbs
755.1,0,1,4.57238084731693E-09,0.998963764076108,0,Inf,Congenital deformities of feet
755.3,0,0,NA,NA,NA,NA,Congenital anomaly of fingers/toes
755.4,0,0,NA,NA,NA,NA,"Congenital anomalies of upper limb, including shoulder girdle"
755.6,0,0,NA,NA,NA,NA,"Congenital anomalies of lower limb, including pelvic girdle"
755.61,0,2,4.71307768803913E-09,0.998537181785206,0,Inf,Congenital hip dysplasia and deformity
756,1,0,218487652.042335,0.998963822618727,0,Inf,Congenital musculoskeletal anomalies
756.1,0,0,NA,NA,NA,NA,Congenital anomalies of abdominal wall; diaphram
756.2,0,0,NA,NA,NA,NA,Pectus excavatum and other congenital anomalies of ribs/sternum
756.21,0,0,NA,NA,NA,NA,Pectus excavatum
756.22,0,0,NA,NA,NA,NA,Pectus carinatum
756.3,1,0,218488350.653338,0.998963822011771,0,Inf,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
756.5,0,0,NA,NA,NA,NA,Congenital osteodystrophies
757,0,0,NA,NA,NA,NA,Congenital anomalies of the integument
758,0,3,4.68354642265604E-09,0.998207838074418,0,Inf,Chromosomal anomalies and genetic disorders
758.1,1,4,0.252132085748445,0.217834316627159,0.0281791389465865,2.25594503736822,Chromosomal anomalies
759,0,1,4.56480340362082E-09,0.998963684482967,0,Inf,Other congenital anomalies
759.1,0,0,NA,NA,NA,NA,"Anomalies of endocrine glands, congenital"
760,126,161,0.863728010297775,0.221576414091935,0.682906344155768,1.09242809377502,Back pain
761,46,61,0.848432273064844,0.403813111015979,0.576804945931926,1.24797356030809,Neck pain
763,55,54,1.13095272902991,0.523467987221123,0.774930938153748,1.650539438195,Thoracic neuritis/radiculitis
764,17,10,1.78654307591314,0.1468913064906,0.815657631498377,3.9130831844605,Sciatica
765,21,28,0.859959256399035,0.603839503553703,0.486390073159081,1.52044616754443,Cervical radiculitis
766,3,4,0.782103491554591,0.747689684117898,0.174963872288871,3.49606957996432,"Neuralgia, neuritis, and radiculitis NOS"
767,0,4,4.75076672540675E-09,0.997932613488688,0,Inf,Cervicocranial/Cervicobrachial syndrome
769,40,58,0.734397645513266,0.133904910754491,0.490478977628402,1.09961879374175,Nonallopathic lesions NEC
770,46,59,0.828200948715969,0.339263139470824,0.562643832347884,1.21909593959599,Myalgia and myositis NOS
771,3,1,2.99766232653887,0.341730779173236,0.311817003855008,28.8181186813301,Musculoskeletal symptoms referable to limbs
771.1,2,12,0.183626289381342,0.0267822142691954,0.0409756349196929,0.822894244788269,Swelling of limb
771.2,0,0,NA,NA,NA,NA,Cramp of limb
772,0,1,4.57392213678649E-09,0.998963794311628,0,Inf,Symptoms of the muscles
772.1,5,3,2.40174336500112,0.268775210345425,0.50829924355219,11.3483765016358,Muscular wasting and disuse atrophy
772.2,10,24,0.460124927878419,0.0397471067139701,0.219561441670734,0.964262885341316,Spasm of muscle
772.3,73,41,1.93987521158169,0.000769321227103308,1.31852583676018,2.85403268680395,Muscle weakness
772.4,4,4,1.07591704990541,0.917968713502289,0.267315916194242,4.33044734020255,Rhabdomyolysis
772.6,1,3,0.339305917966785,0.349261713600218,0.0352925743601827,3.26211697657202,Facial weakness
773,75,87,1.0197287846255,0.903049824086762,0.744668307218884,1.39638921666658,Pain in limb
780,0,0,NA,NA,NA,NA,Hypothermia/Chills
781,12,6,2.12845272553472,0.131458787122124,0.79759316944699,5.6799771843298,Symptoms involving nervous and musculoskeletal systems
781.1,0,0,NA,NA,NA,NA,Loss of height
781.2,7,1,7.57194718677584,0.0583839199111052,0.930688298547793,61.6042817866999,Abnormal posture
782,0,0,NA,NA,NA,NA,Symptoms involving skin and other integumentary tissue
782.3,27,46,0.654694148328549,0.0823579895450202,0.405959856492241,1.05582958758346,Edema
782.6,0,0,NA,NA,NA,NA,Pallor and flushing
783,8,32,0.280199548959747,0.00138929541658045,0.12844454580825,0.611250456321069,Fever of unknown origin
783.1,0,0,NA,NA,NA,NA,Postprocedural fever
785,84,135,0.729478361970103,0.025203039622925,0.553424238105914,0.961538443642839,Abdominal pain
788,15,29,0.633276194547204,0.160362914822872,0.334650019024168,1.19838253632738,Syncope and collapse
789,38,87,0.490349232620815,0.000271337441681728,0.334128884529808,0.719609650839307,Nausea and vomiting
790,0,0,NA,NA,NA,NA,Nonspecific findings on examination of blood
790.1,0,1,4.96160076941353E-09,0.998969611804589,0,Inf,Elevated sedimentation rate
790.6,13,15,0.923316264321834,0.83362344952728,0.438579365844286,1.94380536421292,Other abnormal blood chemistry
790.8,1,1,1.00136032090809,0.999233043637418,0.0626337257064895,16.0093061841484,Elevated C-reactive protein
790.9,0,0,NA,NA,NA,NA,Abnormal arterial blood gases
791,0,1,4.57392213611897E-09,0.998963794381114,0,Inf,Gangrene
792,0,2,1.87128784699192E-09,0.999072099698168,0,Inf,Abnormal Papanicolaou smear of cervix and cervical HPV
792.1,1,0,680040268.742146,0.999336650022161,0,Inf,Papanicolaou smear of cervix or vagina with atypical squamous cells
793,0,0,NA,NA,NA,NA,-
793.2,0,0,NA,NA,NA,NA,Abnormal findings on radiological examination intrathoracic organs
794,0,0,NA,NA,NA,NA,Abnormal results of function studies
795,0,0,NA,NA,NA,NA,"Abnormal cytological, histological, immunological and DNA test findings"
795.4,0,0,NA,NA,NA,NA,Other nonspecific abnormal histological findings
795.8,0,0,NA,NA,NA,NA,"Abnormal tumor markers, elevated CEA or CA 125"
795.81,0,0,NA,NA,NA,NA,Elevated carcinoembryonic antigen [CEA]
795.82,0,0,NA,NA,NA,NA,Elevated cancer antigen 125 [CA 125]
796,2,2,2.17711641087319,0.525867147195576,0.196736429372494,24.0923141769495,Elevated prostate specific antigen
797,0,6,4.99407904626351E-09,0.997507178619313,0,Inf,Shock
797.1,0,0,NA,NA,NA,NA,Cardiogenic shock
798,92,126,0.81177700572194,0.131147979881758,0.619233871880385,1.06418905189697,Malaise and fatigue
798.1,3,2,1.52005834470973,0.646456592334635,0.253968086118962,9.09790441244403,Chronic fatigue syndrome
799,0,9,5.53766662408987E-09,0.996983480135145,0,Inf,Debility NOS
800,6,1,7.88993024756243,0.0613975908322006,0.906055736931313,68.7054855170789,Fracture of lower limb
800.1,7,4,1.81637879907835,0.341729001660707,0.530709511584657,6.21664370003483,Fracture of neck of femur
800.2,8,2,4.03413084754002,0.0776885934518637,0.856653401020592,18.9974284531939,Fractur of unspecified part of femur
800.3,3,2,1.97052000544088,0.472977131959502,0.309063612775892,12.5635918669544,Fracture of tibia and fibula
800.4,0,1,4.57842371485231E-09,0.998963834806728,0,Inf,Patellar fracture
801,4,1,4.06459322717104,0.209766611465105,0.454254551197969,36.3692957149145,Fracture of ankle and foot
801.1,0,2,4.56693305687774E-09,0.998534454062054,0,Inf,Fracture of foot
802,1,2,0.500219459766632,0.571669820208257,0.045358200250205,5.51652196403208,Fracture of pelvis
803,0,0,NA,NA,NA,NA,Fracture of upper limb
803.1,2,2,1.00094231449063,0.999248496262656,0.140996116343484,7.10576676095914,Fracture of humerus
803.2,2,2,1.09411194595386,0.928404981516464,0.153814057568717,7.78264983838773,Fracture of radius and ulna
803.21,0,1,4.57392213324723E-09,0.998963794362565,0,Inf,Colles' fracture
803.3,1,1,1.12853718451014,0.931984009589439,0.0702318642684931,18.1341644577905,Fracture of clavicle or scapula
804,0,2,5.65276376225879E-09,0.99858416721437,0,Inf,Fracture of hand or wrist
805,7,13,0.610593020802047,0.300756966050845,0.239860857374477,1.55433379640642,Fracture of vertebral column without mention of spinal cord injury
807,3,1,3.08949299027875,0.328676881923541,0.321294588832184,29.7078359510342,Fracture of ribs
809,13,6,2.87672154432405,0.0458062631642497,1.01988199011981,8.11420039156291,Fracture of unspecified bones
816,0,3,4.56837697040388E-09,0.99820510813907,0,Inf,Cerebral laceration and contusion
817,3,5,0.641564232612443,0.54401502896544,0.152959796861591,2.69093365062482,Concussion
818,4,1,4.00105897276075,0.214910262577563,0.447200909531257,35.7970490719461,Intracranial hemorrhage (injury)
818.1,0,1,4.5739221382956E-09,0.998963794369595,0,Inf,Subdural hemorrhage (injury)
818.2,0,1,4.57392213897601E-09,0.998963794395941,0,Inf,Subarachnoid hemorrhage (injury)
819,7,19,0.376930027564773,0.0275223402680464,0.158286731635132,0.897587840827252,Skull fracture and other intercranial injury
823,0,0,NA,NA,NA,NA,Fracture of tibia and fibula
830,3,11,0.304627264008628,0.0691180533311667,0.0845508719288113,1.09753770553088,Dislocation
835,2,5,0.439171084368641,0.326093316434461,0.0849923068979875,2.26927881339922,Internal derangement of knee
836,0,0,NA,NA,NA,NA,Traumatic arthropathy
840,12,17,0.897239406605158,0.780763445151135,0.418107648131061,1.92543369240838,Sprains and strains
840.1,0,0,NA,NA,NA,NA,Muscle/tendon sprain
840.2,0,1,4.5739221354918E-09,0.998963794270284,0,Inf,Rotator cuff (capsule) sprain
840.3,6,4,1.51839830566999,0.517641921945013,0.428448822506529,5.38111740201213,Joint/ligament sprain
841,0,23,1.95976802279301E-09,0.996912984472169,0,Inf,Back & neck sprains
842,0,2,4.73551720034538E-09,0.998537760194093,0,Inf,Other sprains and strains
850,0,0,NA,NA,NA,NA,Hemorrhage or hematoma complicating a procedure
851,0,2,4.66618000645699E-09,0.998536265435839,0,Inf,Complications of transplants and reattached limbs
853,1,0,218559746.417502,0.998963799847657,0,Inf,Colostomy and enterostomy complication
854,3,4,0.782589684955217,0.748336332119933,0.175039999646332,3.49889520244375,"Mechanical complications of cardiac/vascular device, implant, and graft"
855,0,2,4.57539813945948E-09,0.998534590645745,0,Inf,"Mechanical complication of nervous system device, implant, and graft"
856,0,0,NA,NA,NA,NA,Vascular complications of surgery and medical procedures
857,2,1,1.99843001918172,0.571862226279957,0.181210800003647,22.0390977882459,"Mechanical complication of genitourinary device, implant, and graft"
858,3,3,1.03838620301559,0.96322345910107,0.209404510821207,5.14910544373976,Complication of internal orthopedic device
859,2,1,2.83012806433957,0.403494768460064,0.246491216313556,32.4945650411072,Mechanical complication due to other implant and internal device
860,0,1,4.69377011406425E-09,0.998965323191991,0,Inf,Bone marrow or stem cell transplant
870,3,7,0.428987423843627,0.220032026552331,0.110932439394006,1.65893953852723,Open wounds of head; neck; and trunk
870.1,0,0,NA,NA,NA,NA,Open wound of eye or eyelid
870.2,0,0,NA,NA,NA,NA,Open wound of ear
870.3,3,4,0.792154907511369,0.760509479035556,0.177072536002682,3.54379855656915,Other open wound of head and face
870.4,0,0,NA,NA,NA,NA,Open wound of nose and sinus
870.5,0,0,NA,NA,NA,NA,Open wound of lip and mouth
870.6,0,0,NA,NA,NA,NA,Open wound of neck
870.8,0,0,NA,NA,NA,NA,Open wound of genital organs
871,10,8,1.41918056050418,0.464342739936812,0.555636842961586,3.62480186262993,Open wounds of extremities
871.1,2,0,218667967.173291,0.998534559244305,0,Inf,Open wound of hand except finger(s)
871.2,1,1,1.00069856802092,0.999606012836639,0.0625925202070901,15.9986787674622,Open wound of finger(s)
871.3,2,2,1.00465083899878,0.996297828229528,0.141515256346306,7.13225792299743,Open wound of foot except toe(s) alone
871.4,0,1,4.75831917752009E-09,0.998966249899279,0,Inf,Open wound of toe(s)
872,1,0,218559188.468728,0.99896380044372,0,Inf,Traumatic amputation
873,0,0,NA,NA,NA,NA,Broken tooth
874,0,0,NA,NA,NA,NA,Complication of amputation stump
875,0,3,4.57240491525295E-09,0.998205190116823,0,Inf,Non-healing surgical wound
876,0,0,NA,NA,NA,NA,Posttraumatic wound infection
905,0,0,NA,NA,NA,NA,Late effects of musculoskeletal and connective tissue injuries
906,0,0,NA,NA,NA,NA,Late effects of injuries to skin and subcutaneous tissues
907,0,1,4.89745608210024E-09,0.998968467878056,0,Inf,Injuries to the nervous system
908,0,0,NA,NA,NA,NA,Late effects of other injuries
909,0,0,NA,NA,NA,NA,Late effects of external causes
910,0,0,NA,NA,NA,NA,"Superficial injury, infected"
911,2,0,218667240.041191,0.998534560755071,0,Inf,Blister
912,0,0,NA,NA,NA,NA,Insect bite
913,1,0,669464110.651742,0.999336680065869,0,Inf,Toxic effect of venom
915,4,38,0.125751913323747,8.48081858138091E-05,0.044716764487452,0.353637922730762,Superficial injury without mention of infection
916,7,1,9.66704356715304,0.0359892123221183,1.15986971297861,80.570886784556,Contusion
930,4,5,0.883284933642912,0.853741077181797,0.23607463591261,3.30485429315404,Allergic reaction to food
931,0,0,NA,NA,NA,NA,Contact dermatitis and other eczema due to plants [except food]
938,0,1,4.57392214144672E-09,0.998963794275801,0,Inf,Photodermatitis & sunburn
938.1,0,0,NA,NA,NA,NA,Acute dermatitis due to sun
938.2,0,3,4.9681838561261E-09,0.998216528893089,0,Inf,Chronic dermatitis due to sun
939,17,18,1.12939681914465,0.724075202656584,0.574699697494699,2.21948468157288,Atopic or contact dermatitis
939.1,0,0,NA,NA,NA,NA,Contact and allergic dermatitis of eyelid
941,0,1,4.60856251281995E-09,0.998964194849186,0,Inf,Allergy to serum or vaccine
942,0,0,NA,NA,NA,NA,Infusion and transfusion reaction
946,1,0,218558479.235083,0.998963801374915,0,Inf,Anaphylactic shock NOS
947,1,5,0.220725205247699,0.16935898924678,0.025589429578046,1.90389614129723,Urticaria
949,3,3,1.04456244443072,0.957437020994967,0.21066247897632,5.17942590259622,"Allergies, other"
949.1,0,0,NA,NA,NA,NA,Diaper or napkin rash
952,1,1,1.00495306434571,0.997212441587348,0.0628583066599087,16.0667812291224,Spinal cord injury without evidence of spinal bone injury
957,0,0,NA,NA,NA,NA,Injury to other and unspecified nerves
958,0,2,4.57167059376593E-09,0.998534530934132,0,Inf,Early complications of trauma or procedure
958.1,0,0,NA,NA,NA,NA,Postoperative shock
958.2,0,0,NA,NA,NA,NA,Traumatic and surgical subcutaneous emphysema
960,0,1,4.57392213402518E-09,0.998963794244433,0,Inf,Poisoning by antibiotics
960.1,0,0,NA,NA,NA,NA,Adverse effects of antibacterials (not penicillins)
960.2,5,9,0.865118508555703,0.807532479407724,0.269661237727945,2.7754453704641,Allergy/adverse effect of penicillin
960.3,0,0,NA,NA,NA,NA,Poisoning by antifungal antibiotics
961,0,0,NA,NA,NA,NA,Poisoning by other anti-infectives
961.1,2,2,2.23332902219517,0.511983574904237,0.202290405475587,24.6564265351733,Sulfonamides
962,0,0,NA,NA,NA,NA,Poisoning by hormones and synthetic substitutes
962.1,0,0,NA,NA,NA,NA,Adverse effects of adrenal cortical steroids
962.2,0,1,4.59844340452616E-09,0.998964069008398,0,Inf,Adverse effects of insulins and antidiabetic agents
962.3,0,1,4.56639176681691E-09,0.998963683121474,0,Inf,Adverse effects of hormones and synthetic substitutes
963,0,0,NA,NA,NA,NA,Poisoning by primarily systemic agents
963.1,1,2,0.530191487572343,0.604686508613056,0.0479850770325916,5.85813404661721,Adverse effects of antineoplastic and immunosuppressive drugs
964,0,0,NA,NA,NA,NA,Poisoning by agents primarily affecting blood constituents
964.1,0,0,NA,NA,NA,NA,Anticoagulants causing adverse effects
965,2,2,2.35885440345721,0.484245085047596,0.213009088356923,26.1218624032885,"Poisoning by analgesics, antipyretics, and antirheumatics"
965.1,3,0,219857116.862103,0.998204708379632,0,Inf,Adverse effects of opiates and related narcotics in therapeutic use
965.2,0,0,NA,NA,NA,NA,Adverse effects of antirheumatics
965.3,0,0,NA,NA,NA,NA,Salicylates causing adverse effects in therapeutic use
966,6,1,6.82539534681025,0.0763420339074495,0.815990461281113,57.0913801702027,Poisoning by anticonvulsants and anti-Parkinsonism drugs
967,0,0,NA,NA,NA,NA,Adverse effects of sedatives or other central nervous system depressants and anesthetics
969,5,12,0.50409567881302,0.201867805344254,0.176057785157352,1.44334687143114,Poisoning by psychotropic agents
971,0,0,NA,NA,NA,NA,Poisoning by drugs affecting the autonomic nervous system
972,0,0,NA,NA,NA,NA,Poisoning by agents affecting the cardiovascular system
972.1,0,0,NA,NA,NA,NA,Adverse effects of cardiac rhythm regulators
972.2,0,0,NA,NA,NA,NA,Adverse effects of antilipemic and antiarteriosclerotic drugs
972.6,0,0,NA,NA,NA,NA,Antihypertensive agents causing adverse effects
973,0,0,NA,NA,NA,NA,Poisoning by agents primarily affecting the gastrointestinal system
974,0,0,NA,NA,NA,NA,"Poisoning by water, mineral, and uric acid metabolism drugs"
975,0,0,NA,NA,NA,NA,Poisoning by agents acting on muscles and respiratory system
976,0,0,NA,NA,NA,NA,Poisoning by agents affecting skin & mucous membrane
977,1,2,0.517066338579265,0.590290825895106,0.0468579191529805,5.70570787872387,Personal history of allergy to medicinal agents
979,5,17,0.323574904316585,0.0269574209524688,0.119071974783541,0.879306141464614,Adverse drug events and drug allergies
980,2,0,218774443.874532,0.998534516672637,0,Inf,Encounter for long-term (current) use of antibiotics
981,0,0,NA,NA,NA,NA,Toxic effect of (non-ethyl) alcohol and petroleum and other solvents
983,0,0,NA,NA,NA,NA,"Toxic effect of corrosive aromatics, acids, and caustic alkalis"
984,0,0,NA,NA,NA,NA,Toxic effect of lead and its compounds (including fumes)
985,0,0,NA,NA,NA,NA,Toxic effect of other metals
986,0,0,NA,NA,NA,NA,Toxic effect of carbon monoxide
987,0,0,NA,NA,NA,NA,"Toxic effect of other gases, fumes, or vapors"
988,0,0,NA,NA,NA,NA,Toxic effect of noxious substances eaten as food
989,0,0,NA,NA,NA,NA,"Toxic effect of other substances, chiefly nonmedicinal as to source"
990,0,1,2.00429660175323E-09,0.999348897955175,0,Inf,Effects of radiation NOS
994,0,0,NA,NA,NA,NA,Sepsis and SIRS
994.1,0,1,4.57392213909558E-09,0.998963794292584,0,Inf,Systemic inflammatory response syndrome
994.2,21,20,1.18537524163163,0.591358045491562,0.63713005249115,2.20538092337554,Sepsis
994.21,4,0,223280709.83757,0.997925615671072,0,Inf,Septic shock
996,0,0,NA,NA,NA,NA,Complications peculiar to certain specified procedures
