Phecode,Number of Schizophrenia Patients,Number of Non-Schizophrenic Participants,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
772.1,1,1,0.994843361923528,0.99708316539595,0.062225854855162,15.9051782746413,Muscular wasting and disuse atrophy
772.2,57,28,2.0067753130927,0.00254341134297547,1.27660611987411,3.15457296854839,Spasm of muscle
772.3,26,10,2.55853561853206,0.0115824206285152,1.2338177263035,5.30556853880617,Muscle weakness
772.4,20,0,216678042.375359,0.995368080406754,0,Inf,Rhabdomyolysis
772.6,0,0,NA,NA,NA,NA,Facial weakness
773,124,27,4.55274959046224,9.53023235361143E-13,3.00262933847186,6.90312605950991,Pain in limb
780,2,0,215375655.134176,0.998535827743811,0,Inf,Hypothermia/Chills
781,9,4,2.21966915808455,0.184555130010503,0.683550027433528,7.20785746999458,Symptoms involving nervous and musculoskeletal systems
781.1,0,0,NA,NA,NA,NA,Loss of height
781.2,3,1,2.91958636672899,0.353462114779798,0.303694751300674,28.0676057662602,Abnormal posture
782,0,0,NA,NA,NA,NA,Symptoms involving skin and other integumentary tissue
782.3,16,0,215277420.560452,0.995858720321728,0,Inf,Edema
782.6,0,0,NA,NA,NA,NA,Pallor and flushing
783,44,8,5.45131590549174,1.02322302307778E-05,2.56647565091262,11.578853316181,Fever of unknown origin
783.1,0,0,NA,NA,NA,NA,Postprocedural fever
785,481,87,5.62551335654412,1.00283265884753E-49,4.47701782582399,7.06863402287926,Abdominal pain
788,54,7,7.60578736230639,4.40472410214411E-07,3.46099562894792,16.714265951906,Syncope and collapse
789,286,23,12.5664447201196,1.6592646853049E-31,8.21714452306898,19.2178113042171,Nausea and vomiting
790,2,1,1.98799102172711,0.574776885999057,0.180260749065111,21.9243974240897,Nonspecific findings on examination of blood
790.1,0,1,4.56727636779081E-09,0.998963689730329,0,Inf,Elevated sedimentation rate
790.6,20,3,6.57342265530516,0.002355197408575,1.95332706682523,22.1211727104713,Other abnormal blood chemistry
790.8,0,0,NA,NA,NA,NA,Elevated C-reactive protein
790.9,0,0,NA,NA,NA,NA,Abnormal arterial blood gases
791,1,0,214146768.57026,0.998964980379924,0,Inf,Gangrene
792,17,20,0.830035156818266,0.572279038169482,0.434805706320563,1.58452005468021,Abnormal Papanicolaou smear of cervix and cervical HPV
792.1,2,0,212740690.253584,0.998536845445568,0,Inf,Papanicolaou smear of cervix or vagina with atypical squamous cells
793,0,0,NA,NA,NA,NA,-
793.2,0,0,NA,NA,NA,NA,Abnormal findings on radiological examination intrathoracic organs
794,0,0,NA,NA,NA,NA,Abnormal results of function studies
795,0,0,NA,NA,NA,NA,"Abnormal cytological, histological, immunological and DNA test findings"
795.4,0,0,NA,NA,NA,NA,Other nonspecific abnormal histological findings
795.8,0,0,NA,NA,NA,NA,"Abnormal tumor markers, elevated CEA or CA 125"
795.81,0,0,NA,NA,NA,NA,Elevated carcinoembryonic antigen [CEA]
795.82,0,0,NA,NA,NA,NA,Elevated cancer antigen 125 [CA 125]
796,0,0,NA,NA,NA,NA,Elevated prostate specific antigen
797,2,0,217914621.5711,0.998534833102099,0,Inf,Shock
797.1,1,0,218630744.377185,0.998963798154228,0,Inf,Cardiogenic shock
798,242,34,7.17359405468601,5.42870404997175E-27,5.00995927257195,10.2716307382292,Malaise and fatigue
798.1,10,3,3.25723311868947,0.0728419007038138,0.896395852513618,11.835806200728,Chronic fatigue syndrome
799,5,0,216078518.328789,0.997684441322791,0,Inf,Debility NOS
800,6,1,5.95258443459927,0.0986386935988351,0.716631774110012,49.4441674666717,Fracture of lower limb
800.1,2,0,217571315.827111,0.998534912160317,0,Inf,Fracture of neck of femur
800.2,2,2,0.996251150804229,0.997003240598929,0.140335126019239,7.07247275598471,Fractur of unspecified part of femur
800.3,11,1,10.9198358887721,0.0220912069589528,1.40981079147292,84.5807228593668,Fracture of tibia and fibula
800.4,1,2,0.487040949908857,0.556976371586853,0.0441533160220238,5.37239120997844,Patellar fracture
801,6,1,5.87185541631264,0.101247501647015,0.706901907271712,48.7743570577572,Fracture of ankle and foot
801.1,3,4,0.748588480084333,0.704590869667309,0.167543292470954,3.34471588954911,Fracture of foot
802,2,0,217947962.809973,0.998534784702355,0,Inf,Fracture of pelvis
803,1,0,218196821.862534,0.998963862335125,0,Inf,Fracture of upper limb
803.1,4,1,3.97809337494478,0.216820708131144,0.444633167503613,35.5916473542226,Fracture of humerus
803.2,6,4,1.48503900098005,0.540139640289606,0.419061889765165,5.26256595575333,Fracture of radius and ulna
803.21,0,0,NA,NA,NA,NA,Colles' fracture
803.3,2,2,0.9900858122307,0.992050326784757,0.139465358209124,7.02876992658376,Fracture of clavicle or scapula
804,14,10,1.37283461517855,0.444101066364113,0.609770121565149,3.09079571789262,Fracture of hand or wrist
805,8,1,7.93969653622183,0.0507756026037973,0.993031859168942,63.4811265169775,Fracture of vertebral column without mention of spinal cord injury
807,3,0,217302350.043538,0.998205875514889,0,Inf,Fracture of ribs
809,6,3,1.97132409900698,0.33714456476081,0.493015012004142,7.88235369857871,Fracture of unspecified bones
816,2,0,216720342.11954,0.998535278854033,0,Inf,Cerebral laceration and contusion
817,14,4,3.43549676471338,0.0294950732399278,1.13081715551968,10.4372647361651,Concussion
818,4,0,215819797.126203,0.997929072390266,0,Inf,Intracranial hemorrhage (injury)
818.1,2,0,218567419.474085,0.998534556323483,0,Inf,Subdural hemorrhage (injury)
818.2,1,0,214359747.926979,0.998964903633007,0,Inf,Subarachnoid hemorrhage (injury)
819,49,4,12.1312355155033,1.59071909688786E-06,4.37795587894538,33.6154313113039,Skull fracture and other intercranial injury
823,0,0,NA,NA,NA,NA,Fracture of tibia and fibula
830,38,27,1.38272236372461,0.197941447577854,0.844274368507522,2.26457323171377,Dislocation
835,9,8,1.0964356529175,0.849731282856431,0.42301936848815,2.84188202844027,Internal derangement of knee
836,0,0,NA,NA,NA,NA,Traumatic arthropathy
840,63,32,1.92975971879682,0.00245908502327488,1.26102266554893,2.9531369054891,Sprains and strains
840.1,0,0,NA,NA,NA,NA,Muscle/tendon sprain
840.2,2,0,216731312.423003,0.998535314128602,0,Inf,Rotator cuff (capsule) sprain
840.3,25,31,0.788213786292064,0.375998929085019,0.465395820399306,1.33495176722433,Joint/ligament sprain
841,50,18,2.72726070127449,0.000262256835350731,1.59129490286352,4.67414991359029,Back & neck sprains
842,2,1,1.97855725837968,0.577426335634725,0.179406464098827,21.8202217202748,Other sprains and strains
850,0,0,NA,NA,NA,NA,Hemorrhage or hematoma complicating a procedure
851,2,0,217846692.939614,0.998534874588181,0,Inf,Complications of transplants and reattached limbs
853,1,0,213345108.44112,0.998965226688628,0,Inf,Colostomy and enterostomy complication
854,2,0,215899354.632932,0.998535573689953,0,Inf,"Mechanical complications of cardiac/vascular device, implant, and graft"
855,3,0,217044478.984312,0.998205891221921,0,Inf,"Mechanical complication of nervous system device, implant, and graft"
856,0,0,NA,NA,NA,NA,Vascular complications of surgery and medical procedures
857,0,0,NA,NA,NA,NA,"Mechanical complication of genitourinary device, implant, and graft"
858,5,1,4.83620737776468,0.150208170896208,0.565009203028519,41.395612098667,Complication of internal orthopedic device
859,1,0,215093474.572571,0.998964699337426,0,Inf,Mechanical complication due to other implant and internal device
860,1,0,218630744.318169,0.99896379814156,0,Inf,Bone marrow or stem cell transplant
870,8,0,218210552.010309,0.997069541114366,0,Inf,Open wounds of head; neck; and trunk
870.1,0,0,NA,NA,NA,NA,Open wound of eye or eyelid
870.2,0,0,NA,NA,NA,NA,Open wound of ear
870.3,7,1,6.87816784524964,0.0712640248189971,0.846235857311018,55.9054458620493,Other open wound of head and face
870.4,0,0,NA,NA,NA,NA,Open wound of nose and sinus
870.5,0,0,NA,NA,NA,NA,Open wound of lip and mouth
870.6,1,1,0.994750832412642,0.997030687341338,0.062220144255217,15.9036792734963,Open wound of neck
870.8,0,0,NA,NA,NA,NA,Open wound of genital organs
871,49,2,24.1730750235779,1.00827640894434E-05,5.87867766114406,99.3994890990171,Open wounds of extremities
871.1,2,1,1.97607250698487,0.578134434037455,0.179173308948472,21.7937737254406,Open wound of hand except finger(s)
871.2,1,0,218630743.745199,0.998963793554245,0,Inf,Open wound of finger(s)
871.3,0,0,NA,NA,NA,NA,Open wound of foot except toe(s) alone
871.4,0,0,NA,NA,NA,NA,Open wound of toe(s)
872,4,0,215052181.131796,0.997929537798477,0,Inf,Traumatic amputation
873,0,0,NA,NA,NA,NA,Broken tooth
874,0,0,NA,NA,NA,NA,Complication of amputation stump
875,2,0,215495285.687721,0.998535681913282,0,Inf,Non-healing surgical wound
876,0,0,NA,NA,NA,NA,Posttraumatic wound infection
905,0,0,NA,NA,NA,NA,Late effects of musculoskeletal and connective tissue injuries
906,0,0,NA,NA,NA,NA,Late effects of injuries to skin and subcutaneous tissues
907,2,0,213668650.535268,0.998536486874491,0,Inf,Injuries to the nervous system
908,0,0,NA,NA,NA,NA,Late effects of other injuries
909,0,0,NA,NA,NA,NA,Late effects of external causes
910,0,0,NA,NA,NA,NA,"Superficial injury, infected"
911,1,0,218391594.846838,0.998963812028745,0,Inf,Blister
912,3,0,215333874.150535,0.998206747214729,0,Inf,Insect bite
913,0,0,NA,NA,NA,NA,Toxic effect of venom
915,113,6,18.6501254135107,2.87271158862666E-12,8.20489164954453,42.3926595007486,Superficial injury without mention of infection
916,5,0,214054574.618816,0.997685743979977,0,Inf,Contusion
930,19,11,1.68385440516642,0.169021086364169,0.801322142609183,3.53835930274698,Allergic reaction to food
931,0,1,4.4570090578805E-09,0.998962546443992,0,Inf,Contact dermatitis and other eczema due to plants [except food]
938,0,1,4.46436751040215E-09,0.99896258918947,0,Inf,Photodermatitis & sunburn
938.1,0,0,NA,NA,NA,NA,Acute dermatitis due to sun
938.2,2,1,1.95235620886461,0.584888971668489,0.177026100319894,21.5318236090852,Chronic dermatitis due to sun
939,68,36,1.85295005731063,0.00276838116603922,1.23712983055248,2.77531414253763,Atopic or contact dermatitis
939.1,0,0,NA,NA,NA,NA,Contact and allergic dermatitis of eyelid
941,2,0,214705604.224555,0.99853603778227,0,Inf,Allergy to serum or vaccine
942,0,0,NA,NA,NA,NA,Infusion and transfusion reaction
946,3,0,214535270.90191,0.998207114949941,0,Inf,Anaphylactic shock NOS
947,5,6,0.815264759370939,0.735906194228342,0.248797864243038,2.67147240147884,Urticaria
949,15,5,2.95230324679316,0.0360468739414557,1.07299632292694,8.12313544304564,"Allergies, other"
949.1,0,0,NA,NA,NA,NA,Diaper or napkin rash
952,2,0,210817004.582412,0.99853782415873,0,Inf,Spinal cord injury without evidence of spinal bone injury
957,0,0,NA,NA,NA,NA,Injury to other and unspecified nerves
958,6,0,217635168.884186,0.997462524917372,0,Inf,Early complications of trauma or procedure
958.1,0,0,NA,NA,NA,NA,Postoperative shock
958.2,0,0,NA,NA,NA,NA,Traumatic and surgical subcutaneous emphysema
960,4,2,1.95060952829989,0.440409797415827,0.357277664661759,10.6496372660084,Poisoning by antibiotics
960.1,0,0,NA,NA,NA,NA,Adverse effects of antibacterials (not penicillins)
960.2,29,2,14.156640407862,0.000288973965651578,3.37798285162084,59.3284443529215,Allergy/adverse effect of penicillin
960.3,0,0,NA,NA,NA,NA,Poisoning by antifungal antibiotics
961,2,0,214128737.93375,0.998536303850478,0,Inf,Poisoning by other anti-infectives
961.1,11,0,213462676.379825,0.996567982256782,0,Inf,Sulfonamides
962,0,0,NA,NA,NA,NA,Poisoning by hormones and synthetic substitutes
962.1,0,0,NA,NA,NA,NA,Adverse effects of adrenal cortical steroids
962.2,1,0,213840729.072916,0.998965062730507,0,Inf,Adverse effects of insulins and antidiabetic agents
962.3,0,0,NA,NA,NA,NA,Adverse effects of hormones and synthetic substitutes
963,2,0,211599777.846016,0.998537402417979,0,Inf,Poisoning by primarily systemic agents
963.1,2,0,214604810.796598,0.998536152898944,0,Inf,Adverse effects of antineoplastic and immunosuppressive drugs
964,0,0,NA,NA,NA,NA,Poisoning by agents primarily affecting blood constituents
964.1,0,0,NA,NA,NA,NA,Anticoagulants causing adverse effects
965,12,0,213764953.578093,0.996415100708553,0,Inf,"Poisoning by analgesics, antipyretics, and antirheumatics"
965.1,6,1,5.87562168716677,0.101122271542971,0.707362454616117,48.8051493055847,Adverse effects of opiates and related narcotics in therapeutic use
965.2,0,0,NA,NA,NA,NA,Adverse effects of antirheumatics
965.3,1,0,218630743.559099,0.998963798009908,0,Inf,Salicylates causing adverse effects in therapeutic use
966,9,0,215894044.615801,0.996893485431635,0,Inf,Poisoning by anticonvulsants and anti-Parkinsonism drugs
967,1,0,212176646.750289,0.998965596327208,0,Inf,Adverse effects of sedatives or other central nervous system depressants and anesthetics
969,45,0,215770855.221193,0.993053996624648,0,Inf,Poisoning by psychotropic agents
971,1,0,218630743.5293,0.998963797707354,0,Inf,Poisoning by drugs affecting the autonomic nervous system
972,0,0,NA,NA,NA,NA,Poisoning by agents affecting the cardiovascular system
972.1,0,0,NA,NA,NA,NA,Adverse effects of cardiac rhythm regulators
972.2,0,0,NA,NA,NA,NA,Adverse effects of antilipemic and antiarteriosclerotic drugs
972.6,0,0,NA,NA,NA,NA,Antihypertensive agents causing adverse effects
973,0,0,NA,NA,NA,NA,Poisoning by agents primarily affecting the gastrointestinal system
974,0,0,NA,NA,NA,NA,"Poisoning by water, mineral, and uric acid metabolism drugs"
975,3,0,213625209.957808,0.998207610731395,0,Inf,Poisoning by agents acting on muscles and respiratory system
976,0,0,NA,NA,NA,NA,Poisoning by agents affecting skin & mucous membrane
977,20,1,19.6780134861934,0.00364110523487612,2.640930682513,146.624149329941,Personal history of allergy to medicinal agents
979,76,0,217285735.90004,0.990969667314105,0,Inf,Adverse drug events and drug allergies
980,0,0,NA,NA,NA,NA,Encounter for long-term (current) use of antibiotics
981,1,0,218630744.373528,0.998963797707527,0,Inf,Toxic effect of (non-ethyl) alcohol and petroleum and other solvents
983,0,0,NA,NA,NA,NA,"Toxic effect of corrosive aromatics, acids, and caustic alkalis"
984,0,0,NA,NA,NA,NA,Toxic effect of lead and its compounds (including fumes)
985,3,0,214362564.272264,0.998207187901717,0,Inf,Toxic effect of other metals
986,0,0,NA,NA,NA,NA,Toxic effect of carbon monoxide
987,0,0,NA,NA,NA,NA,"Toxic effect of other gases, fumes, or vapors"
988,1,0,218630744.098745,0.998963798078348,0,Inf,Toxic effect of noxious substances eaten as food
989,0,0,NA,NA,NA,NA,"Toxic effect of other substances, chiefly nonmedicinal as to source"
990,3,0,215997922.294959,0.998206470217228,0,Inf,Effects of radiation NOS
994,0,0,NA,NA,NA,NA,Sepsis and SIRS
994.1,4,0,215077836.89594,0.997929488980822,0,Inf,Systemic inflammatory response syndrome
994.2,8,0,216429331.610191,0.997070721883771,0,Inf,Sepsis
994.21,0,0,NA,NA,NA,NA,Septic shock
996,0,0,NA,NA,NA,NA,Complications peculiar to certain specified procedures
