"","Phecode","No. Schizoaffective Patients with P","No. Schizophrenia Patients with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"1463","696.4",0,0,NA,NA,NA,NA,"Psoriasis"
"1464","696.41",3,5,0.619342590729925,0.511871373180451,0.147980005983234,2.59214237858264,"Psoriasis vulgaris"
"1465","696.42",3,3,1.00482607866076,0.995295358643764,0.20280537363306,4.97854386335728,"Psoriatic arthropathy"
"1466","697",4,4,1.01229734410768,0.986209985305336,0.253154381151135,4.047909059396,"Sarcoidosis"
"1467","698",2,7,0.317459642838692,0.153311914226407,0.0657220027952697,1.53343812642489,"Pruritus and related conditions"
"1468","700",7,2,3.66129592590367,0.105606108678128,0.760302645932609,17.631252408172,"Corns and callosities"
"1469","701",1,1,1.11617160393106,0.938151554131763,0.0695141698572649,17.9220877121908,"Other hypertrophic and atrophic conditions of skin"
"1470","701.1",2,2,1.00285132079248,0.997728227673252,0.141263656496432,7.1193879342959,"Keratoderma, acquired"
"1471","701.2",1,0,221657682.800569,0.998963081747637,0,Inf,"Scar conditions and fibrosis of skin"
"1472","701.3",0,0,NA,NA,NA,NA,"Circumscribed scleroderma"
"1473","701.4",0,0,NA,NA,NA,NA,"Keloid scar"
"1474","701.5",0,1,2.05024311953379e-09,0.999350926755521,0,Inf,"Abnormal granulation tissue"
"1475","701.6",0,0,NA,NA,NA,NA,"Acquired acanthosis nigricans"
"1476","702",0,0,NA,NA,NA,NA,"Other dermatoses"
"1477","702.1",5,26,0.228854104419942,0.0027296478565075,0.0872322070937288,0.600399816246525,"Actinic keratosis"
"1478","702.2",4,12,0.412616479451497,0.129926445298644,0.131213140608339,1.29752521984927,"Seborrheic keratosis"
"1479","702.4",0,0,NA,NA,NA,NA,"Degenerative skin disorders"
"1480","703",3,0,220619399.007448,0.998204426376745,0,Inf,"Diseases of nail"
"1481","703.1",7,7,1.15649406612407,0.787162311611742,0.402506515896337,3.32287421981673,"Ingrowing nail"
"1482","703.8",0,3,4.70777332065306e-09,0.998208295113163,0,Inf,"Other specified diseases of nail"
"1483","704",1,0,648903299.638636,0.999336885910536,0,Inf,"Diseases of hair and hair follicles"
"1484","704.1",1,3,0.401209712765834,0.429931648206367,0.0415419716538162,3.87485781751179,"Alopecia"
"1485","704.11",2,0,221075059.710251,0.998533764119292,0,Inf,"Alopecia Areata"
"1486","704.12",1,0,231494883.75974,0.99896136568372,0,Inf,"Telogen effluvium"
"1487","704.2",1,2,0.524781045987656,0.598620106499034,0.047570180633793,5.78923902660699,"Hirsutism"
"1488","704.8",0,0,NA,NA,NA,NA,"Other specified diseases of hair and hair follicles"
"1489","705",0,0,NA,NA,NA,NA,"Disorders of sweat glands"
"1490","705.1",0,0,NA,NA,NA,NA,"Dyshidrosis"
"1491","705.3",1,1,0.999340749543435,0.999627935122554,0.062507598456803,15.9769685342845,"Hidradenitis"
"1492","705.8",0,1,1.80574597329568e-09,0.999341785719928,0,Inf,"Generalized hyperhidrosis"
"1493","706",0,0,NA,NA,NA,NA,"Diseases of sebaceous glands"
"1494","706.1",16,36,0.499902661704928,0.0215194607770627,0.276788496629386,0.902865090937237,"Acne"
"1495","706.2",3,4,0.994935396995215,0.994874499095777,0.211350423890698,4.68367380566959,"Sebaceous cyst"
"1496","706.3",0,0,NA,NA,NA,NA,"Seborrhea"
"1497","706.8",4,1,4.06339837742946,0.209864395030581,0.454116180255251,36.3589915787975,"Other specified diseases of sebaceous glands"
"1498","707",0,0,NA,NA,NA,NA,"Chronic ulcer of skin"
"1499","707.1",22,16,1.43264880448005,0.275016725315615,0.751254080042991,2.73207514142307,"Decubitus ulcer"
"1500","707.2",11,10,1.33451961876707,0.525260364549295,0.547846859808567,3.2508037255092,"Chronic ulcer of leg or foot"
"1501","707.3",0,2,4.61446135606463e-09,0.998535284356961,0,Inf,"Chronic ulcer of unspecified site"
"1502","709",0,2,5.23427087952307e-09,0.998554431881052,0,Inf,"Diffuse diseases of connective tissue"
"1503","709.2",2,5,0.428023707089856,0.311229050677351,0.0828282773343352,2.21185686491391,"Sicca syndrome"
"1504","709.3",0,1,4.57987270178879e-09,0.998963859355504,0,Inf,"Systemic sclerosis"
"1505","709.4",2,2,0.999422513570799,0.999539099482639,0.140782112809808,7.09497350690839,"Dermatomyositis and Polymyositis"
"1506","709.5",0,0,NA,NA,NA,NA,"Dermatomyositis"
"1507","709.6",0,0,NA,NA,NA,NA,"Other specified diffuse diseases of connective tissue"
"1508","709.7",1,0,218559630.978071,0.998963799978497,0,Inf,"Unspecified diffuse connective tissue disease"
"1509","710",0,0,NA,NA,NA,NA,"Infections involving bone"
"1510","710.1",0,0,NA,NA,NA,NA,"Osteomyelitis"
"1511","710.11",5,3,2.58012700915018,0.257437701864939,0.500280199284633,13.3066537369765,"Acute osteomyelitis"
"1512","710.12",2,2,1.0366395869178,0.971307888188459,0.145894774896053,7.36573077363977,"Chronic osteomyelitis"
"1513","710.19",5,3,1.68968724307332,0.472617631019076,0.403782065804091,7.0707523220953,"Unspecified osteomyelitis"
"1514","710.2",0,0,NA,NA,NA,NA,"Periostitis"
"1515","710.3",0,0,NA,NA,NA,NA,"Osteopathy resulting from poliomyelitis"
"1516","711",0,0,NA,NA,NA,NA,"Arthropathy associated with infections"
"1517","711.1",1,0,218559305.407751,0.998963800320692,0,Inf,"Pyogenic arthritis"
"1518","711.2",0,0,NA,NA,NA,NA,"Arthropathy in Reiter's disease"
"1519","711.3",1,0,218559375.595328,0.998963800359086,0,Inf,"Behcet's syndrome"
"1520","712",0,2,4.57541368754082e-09,0.998534591981214,0,Inf,"Infective connective tissue disorders"
"1521","713",0,0,NA,NA,NA,NA,"Arthropathy associated with other disorders classified elsewhere"
"1522","713.5",1,1,1.04102124560896,0.977322717577378,0.0651041232479859,16.6460306927298,"Arthropathy associated with neurological disorders"
"1523","714",1,1,1.05139290765316,0.971739937504847,0.0657061967268807,16.8237868166114,"Rheumatoid arthritis & related inflammatory polyarthropathies"
"1524","714.1",19,23,0.848579515113335,0.596516674316216,0.462065581680995,1.55840907009413,"Rheumatoid arthritis"
"1525","714.2",0,1,5.89060307891198e-09,0.998992409756822,0,Inf,"Juvenile rheumatoid arthritis"
"1526","715",1,1,1.00314137810923,0.998230451042519,0.0627448901578921,16.0378418376802,"Inflammatory spondylopathies"
"1527","715.1",9,8,1.33270005378626,0.561180535152999,0.50584850902388,3.51110935720493,"Sacroiliitis NEC"
"1528","715.2",1,1,1.20956059992706,0.89346969337957,0.0746965508662892,19.5864042974999,"Ankylosing spondylitis"
"1529","715.3",5,0,656728707.57854,0.998517209511908,0,Inf,"Spinal enthesopathy"
"1530","716",0,2,5.3687435437722e-09,0.998562308001886,0,Inf,"Other arthropathies"
"1531","716.1",0,0,NA,NA,NA,NA,"Unspecified polyarthropathy or polyarthritis"
"1532","716.11",0,1,4.5679025989628e-09,0.998963711801043,0,Inf,"Polyarthropathy or polyarthritis involving multiple sites NOS"
"1533","716.2",0,0,NA,NA,NA,NA,"Unspecified monoarthritis"
"1534","716.3",0,0,NA,NA,NA,NA,"Kaschin-Beck disease"
"1535","716.8",0,0,NA,NA,NA,NA,"Palindromic rheumatism"
"1536","716.9",4,5,1.13497978900365,0.853190466936758,0.29687711102294,4.3390988177166,"Arthropathy NOS"
"1537","716.91",0,2,4.57316039162257e-09,0.998534569438359,0,Inf,"Arthropathy NOS involving multiple sites"
"1538","717",2,2,1.01608663038525,0.987267994585587,0.143116645524996,7.21392006262003,"Polymyalgia Rheumatica"
"1539","720",9,14,0.725321332376684,0.454338901843102,0.312737812326314,1.68221115089134,"Spinal stenosis"
"1540","720.1",19,15,1.35991418402591,0.374204414685007,0.690298247771428,2.67908341631371,"Spinal stenosis of lumbar region"
"1541","721",0,0,NA,NA,NA,NA,"Spondylosis and allied disorders"
"1542","721.1",41,49,0.929530979682899,0.730819224953696,0.613004919495671,1.40949577191175,"Spondylosis without myelopathy"
"1543","721.2",0,1,4.57239677699837e-09,0.998963765077667,0,Inf,"Spondylosis with myelopathy"
"1544","721.8",0,0,NA,NA,NA,NA,"Other allied disorders of spine"
"1545","722",0,0,NA,NA,NA,NA,"Intervertebral disc disorders"
"1546","722.1",15,31,0.528459263314712,0.0437396019122815,0.284314656343045,0.982253945593894,"Displacement of intervertebral disc"
"1547","722.3",0,0,NA,NA,NA,NA,"Schmorl's nodes"
"1548","722.6",30,61,0.555711601065792,0.00891146221021,0.357802720794266,0.863088416079074,"Degeneration of intervertebral disc"
"1549","722.7",2,0,218703137.62057,0.998534543821257,0,Inf,"Intervertebral disc disorder with myelopathy"
"1550","722.8",13,14,0.992118699794285,0.983648743780733,0.465516047017666,2.11442660416849,"Postlaminectomy syndrome"
"1551","722.9",3,3,1.094512034377,0.91214190443762,0.220054742812594,5.4439026311571,"Other and unspecified disc disorder"
"1552","723",1,3,0.356434128673993,0.371743276366813,0.0370590057304193,3.42818933156929,"Disorders of cervical region"
"1553","723.1",1,0,696366684.635097,0.999336728598979,0,Inf,"Torticollis"
"1554","724",0,1,4.57543647928469e-09,0.998963788106491,0,Inf,"Other disorders of back"
"1555","724.1",1,6,0.167541698701625,0.0981310146875941,0.0201702458152055,1.39166478490138,"Disorders of sacrum"
"1556","724.2",0,0,NA,NA,NA,NA,"Disorders of coccyx"
"1557","724.8",6,10,0.620597170645259,0.35591476807752,0.225388563652004,1.70878611573012,"Other symptoms referable to back"
"1558","724.9",1,0,218190610.345275,0.998963893177872,0,Inf,"Other unspecified back disorders"
"1559","726",8,10,1.00929832202994,0.984628617053379,0.393650914398795,2.58778289492412,"Peripheral enthesopathies"
"1560","726.1",10,13,0.924272058878691,0.852303591161234,0.403427927102811,2.117550078793,"Enthesopathy"
"1561","726.2",0,0,NA,NA,NA,NA,"Synoviopathy"
"1562","726.3",1,1,1.01143101629814,0.993587494546438,0.0632610012216124,16.170984982457,"Bursitis"
"1563","726.4",1,0,218630744.314634,0.998963788193482,0,Inf,"Calcaneal spur; Exostosis NOS"
"1564","727",0,4,5.16667264264661e-09,0.998033071567895,0,Inf,"Disorders of synovium, tendon, and bursa"
"1565","727.1",3,0,678802635.587641,0.998852213578879,0,Inf,"Synovitis and tenosynovitis"
"1566","727.2",0,0,NA,NA,NA,NA,"Bursitis disorders"
"1567","727.4",0,0,NA,NA,NA,NA,"Ganglion and cyst of synovium, tendon, and bursa"
"1568","727.5",0,0,NA,NA,NA,NA,"Rupture of synovium"
"1569","727.6",0,0,NA,NA,NA,NA,"Rupture of tendon, nontraumatic"
"1570","727.7",0,0,NA,NA,NA,NA,"Contracture of tendon (sheath)"
"1571","727.8",0,0,NA,NA,NA,NA,"Plica syndrome"
"1572","728",0,1,4.7429813933258e-09,0.998966027835354,0,Inf,"Disorders of muscle, ligament, and fascia"
"1573","728.1",0,0,NA,NA,NA,NA,"Muscular calcification and ossification"
"1574","728.2",1,0,873955503.56326,0.999343128528497,0,Inf,"Laxity of ligament or hypermobility syndrome"
"1575","728.7",5,4,1.44357045004551,0.586195312146623,0.384928779506831,5.41371743342879,"Fasciitis"
"1576","728.71",0,0,NA,NA,NA,NA,"Dupuytren's disease"
"1577","729",2,3,0.679184362415895,0.671733835415786,0.113479914101793,4.06496076245266,"Other disorders of soft tissues"
"1578","729.1",0,0,NA,NA,NA,NA,"Rheumatism, unspecified and fibrositis"
"1579","729.3",1,0,218559700.612138,0.998963799877984,0,Inf,"Panniculitis"
"1580","729.7",0,0,NA,NA,NA,NA,"Nontraumatic compartment syndrome"
"1581","731",0,1,4.57392212852674e-09,0.998963794388487,0,Inf,"Osteitis deformans and osteopathies associated with other disorders"
"1582","731.1",0,0,NA,NA,NA,NA,"Paget's disease of bone"
"1583","732",0,0,NA,NA,NA,NA,"Osteochondropathies"
"1584","732.1",0,0,NA,NA,NA,NA,"Juvenile osteochondrosis"
"1585","732.7",0,0,NA,NA,NA,NA,"Osteochondritis dissecans"
"1586","733",10,1,11.4350120616345,0.0202650146678869,1.46139128995478,89.4760368072075,"Other disorders of bone and cartilage"
"1587","733.2",0,0,NA,NA,NA,NA,"Cyst of bone"
"1588","733.4",0,2,4.74759685761093e-09,0.998537958557067,0,Inf,"Aseptic necrosis of bone"
"1589","733.6",0,0,NA,NA,NA,NA,"Costochondritis"
"1590","733.8",1,1,1.13010399982687,0.931207068173926,0.0703250696949401,18.1604519691869,"Malunion fracture"
"1591","735",0,0,NA,NA,NA,NA,"Acquired foot deformities"
"1592","735.1",0,0,NA,NA,NA,NA,"Flat foot"
"1593","735.2",0,1,6.48721197401483e-09,0.999012550237595,0,Inf,"Acquired toe deformities"
"1594","735.21",4,4,1.18755065970327,0.809326024229413,0.29395277388106,4.7976297373955,"Hammer toe"
"1595","735.22",0,0,NA,NA,NA,NA,"Claw toe"
"1596","735.23",0,0,NA,NA,NA,NA,"Hallux rigidus"
"1597","735.3",5,9,0.621909978866215,0.396274135972829,0.207558149312606,1.86343934504279,"Hallux valgus (Bunion)"
"1598","735.4",0,3,5.07443029737375e-09,0.998222269822066,0,Inf,"Acquired deformities of ankle and foot"
"1599","736",0,0,NA,NA,NA,NA,"Acquired deformities of limbs"
"1600","736.1",0,0,NA,NA,NA,NA,"Acquired deformities of forearm"
"1601","736.2",0,0,NA,NA,NA,NA,"Acquired deformities of finger"
"1602","736.3",0,0,NA,NA,NA,NA,"Acquired deformities of hip"
"1603","736.4",1,0,218630744.1136,0.998963788366298,0,Inf,"Genu valgum or varum (acquired)"
"1604","736.5",0,0,NA,NA,NA,NA,"Acquired deformities of knee"
"1605","736.6",1,0,692352352.967737,0.999336691459631,0,Inf,"Unequal leg length (acquired)"
"1606","737",0,0,NA,NA,NA,NA,"Curvature of spine"
"1607","737.1",1,1,1.0761980164,0.95861526874827,0.0671903949718472,17.2376151530078,"Kyphosis (acquired)"
"1608","737.2",0,0,NA,NA,NA,NA,"Lordosis (acquired)"
"1609","737.3",5,8,0.729256407046692,0.583712908276366,0.235740171908854,2.25593670740289,"Scoliosis"
"1610","738",2,0,220937732.697323,0.998533802115867,0,Inf,"Other acquired musculoskeletal deformity"
"1611","738.4",3,4,0.756358767591061,0.7146656858318,0.169273369503099,3.37961362139362,"Acquired spondylolisthesis"
"1612","739",2,2,1.10458276487515,0.920936087718061,0.154942227096254,7.87456787813737,"Contracture of joint"
"1613","740",0,0,NA,NA,NA,NA,"Osteoarthrosis"
"1614","740.1",4,6,0.787903364760728,0.716451000665413,0.217676362554355,2.85190226865473,"Osteoarthritis; localized"
"1615","740.11",53,24,2.57580393396971,0.000160467518224582,1.57589826495387,4.21014862050629,"Osteoarthrosis; localized, primary"
"1616","740.12",2,0,226789563.17868,0.998532295548067,0,Inf,"Osteoarthrosis; localized, secondary"
"1617","740.2",17,10,1.74062873063729,0.164371888679952,0.796940015533205,3.80177719635883,"Osteoarthrosis, generalized"
"1618","740.3",0,1,4.58935352207025e-09,0.998963958820499,0,Inf,"Osteoarthrosis of multiple sites"
"1619","740.9",27,36,0.81082365980291,0.411077712113206,0.491780827421284,1.33684554305122,"Osteoarthrosis NOS"
"1620","741",4,2,2.53735902190391,0.283403380977663,0.462942002722964,13.907121773718,"Symptoms and disorders of the joints"
"1621","741.1",0,0,NA,NA,NA,NA,"Ankylosis of joint"
"1622","741.2",13,6,3.08666571135126,0.0333308222854018,1.09312090506401,8.71587504135567,"Stiffness of joint"
"1623","741.3",45,20,2.62678711140144,0.00048102019086437,1.52740105997313,4.51748444429263,"Difficulty in walking"
"1624","741.4",2,5,0.565929376639387,0.508070888050515,0.1048577802041,3.05438527041146,"Joint effusions"
"1625","741.5",0,0,NA,NA,NA,NA,"Hemarthrosis"
"1626","741.6",0,0,NA,NA,NA,NA,"Villonodular synovitis"
"1627","742",0,0,NA,NA,NA,NA,"Derangement of joint, non-traumatic"
"1628","742.1",0,0,NA,NA,NA,NA,"Loose body in joint"
"1629","742.2",0,1,8.40686620058495e-09,0.999101044621459,0,Inf,"Pathological, developmental or recurrent dislocation"
"1630","742.8",0,0,NA,NA,NA,NA,"Articular cartilage disorder"
"1631","742.9",8,1,9.9631201976247,0.0312529251216615,1.22989656311628,80.70903444173,"Other derangement of joint"
"1632","743",0,0,NA,NA,NA,NA,"Osteoporosis, osteopenia, & pathological fractures"
"1633","743.1",0,0,NA,NA,NA,NA,"Osteoporosis, NOS or other"
"1634","743.11",15,20,0.93293426729278,0.84222455019185,0.470960911102865,1.84806493823649,"Osteoporosis"
"1635","743.12",0,4,5.09835938792925e-09,0.997947776326945,0,Inf,"Behcet's syndrome"
"1636","743.13",0,2,4.64906440370567e-09,0.998535907643742,0,Inf,"Other specified osteoporosis"
"1637","743.2",0,2,4.70402774562159e-09,0.998537054528288,0,Inf,"Pathologic fracture"
"1638","743.21",0,6,4.98583359206008e-09,0.997716065671788,0,Inf,"Pathologic fracture of vertebrae"
"1639","743.22",0,0,NA,NA,NA,NA,"Pathologic fracture of femur"
"1640","743.4",1,1,1.03057517760796,0.983009550106456,0.0644612387115754,16.4763386172868,"Stress fracture"
"1641","743.9",0,8,5.1285451458888e-09,0.997165503947014,0,Inf,"Osteopenia"
"1642","745",103,166,0.713089469267097,0.00770237317483662,0.556074644607767,0.914439448211676,"Pain in joint"
"1643","747",0,0,NA,NA,NA,NA,"Cardiac and circulatory congenital anomalies"
"1644","747.1",0,3,4.65262346854063e-09,0.998206964057752,0,Inf,"Cardiac congenital anomalies"
"1645","747.11",1,4,0.263750921929321,0.233380528096579,0.029460530382625,2.36127958034298,"Cardiac shunt/ heart septal defect"
"1646","747.12",4,2,2.06967936807934,0.400997166566205,0.379027298789267,11.3014885744018,"Valvular heart disease/ heart chambers"
"1647","747.13",1,1,1.03210704165029,0.982173089794435,0.0645436229600272,16.5042632652312,"Congenital anomalies of great vessels"
"1648","747.2",0,2,4.59552298403757e-09,0.998534928532491,0,Inf,"Congenital anomalies of peripheral vascular system"
"1649","748",0,0,NA,NA,NA,NA,"Anomalies of respiratory system, congenital"
"1650","749",0,1,4.91659585604638e-09,0.998968811268536,0,Inf,"Congenital anomalies of face and neck"
"1651","749.1",0,0,NA,NA,NA,NA,"Cleft palate"
"1652","749.2",0,0,NA,NA,NA,NA,"Congenital anomalies of skull and face bones"
"1653","750",0,0,NA,NA,NA,NA,"Digestive congenital anomalies"
"1654","750.1",0,0,NA,NA,NA,NA,"Upper gastrointestinal congenital anomalies"
"1655","750.11",0,0,NA,NA,NA,NA,"Esophageal atresia/tracheoesophageal fistula"
"1656","750.13",0,0,NA,NA,NA,NA,"Congenital anomalies of mouth/tongue"
"1657","750.14",0,0,NA,NA,NA,NA,"Congenital anomalies of esophagus"
"1658","750.15",0,0,NA,NA,NA,NA,"Congenital anomalies of stomach"
"1659","750.2",0,0,NA,NA,NA,NA,"Lower gastrointestinal congenital anomalies"
"1660","750.21",0,1,4.57542552825719e-09,0.998963800815868,0,Inf,"Congenital anomalies of intestine"
"1661","750.22",0,1,2.0794681204773e-09,0.999352283395441,0,Inf,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
"1662","750.5",0,0,NA,NA,NA,NA,"Congenital hypertrophic pyloric stenosis"
"1663","751",0,0,NA,NA,NA,NA,"Genitourinary congenital anomalies"
"1664","751.1",0,0,NA,NA,NA,NA,"Congenital anomalies of genital organs"
"1665","751.11",0,0,NA,NA,NA,NA,"Congenital anomalies of female genital organs"
"1666","751.12",0,0,NA,NA,NA,NA,"Congenital anomalies of male genital organs"
"1667","751.2",0,0,NA,NA,NA,NA,"Congenital anomalies of urinary system"
"1668","751.21",2,1,2.00231414529989,0.570785181509753,0.181562288162569,22.0820192179897,"Cystic kidney disease"
"1669","751.22",0,0,NA,NA,NA,NA,"Other specified  anomalies of kidney"
"1670","751.3",0,0,NA,NA,NA,NA,"Obstructive genitourinary defect"
"1671","752",0,0,NA,NA,NA,NA,"Nervous system congenital anomalies"
"1672","752.1",0,0,NA,NA,NA,NA,"Neural tub defects"
"1673","752.11",0,1,4.57392213987819e-09,0.998963794415839,0,Inf,"Spina bifida"
"1674","752.2",0,0,NA,NA,NA,NA,"Other specified congenital anomalies of nervous system"
"1675","753",1,1,0.999180797765306,0.999537625281968,0.0624975814760605,15.9744144180256,"Congenital anomalies of the eye"
"1676","753.1",0,0,NA,NA,NA,NA,"Congenital cataract and lens anomalies"
"1677","753.2",0,0,NA,NA,NA,NA,"Congenital anomalies of posterior segment of eye"
"1678","754",0,0,NA,NA,NA,NA,"Congenital musculoskeletal deformities of spine"
"1679","754.1",0,0,NA,NA,NA,NA,"Lumbosacral spondylolysis, congenital"
"1680","754.2",0,2,4.770314169349e-09,0.998538610218489,0,Inf,"Spondylolisthesis, congenital"
"1681","755",0,0,NA,NA,NA,NA,"Congenital anomalies of limbs"
"1682","755.1",0,1,4.57238084731693e-09,0.998963764076108,0,Inf,"Congenital deformities of feet"
"1683","755.3",0,0,NA,NA,NA,NA,"Congenital anomaly of fingers/toes"
"1684","755.4",0,0,NA,NA,NA,NA,"Congenital anomalies of upper limb, including shoulder girdle"
"1685","755.6",0,0,NA,NA,NA,NA,"Congenital anomalies of lower limb, including pelvic girdle"
"1686","755.61",0,2,4.71307768803913e-09,0.998537181785206,0,Inf,"Congenital hip dysplasia and deformity"
"1687","756",1,0,218487652.042335,0.998963822618727,0,Inf,"Congenital musculoskeletal anomalies"
"1688","756.1",0,0,NA,NA,NA,NA,"Congenital anomalies of abdominal wall; diaphram"
"1689","756.2",0,0,NA,NA,NA,NA,"Pectus excavatum and other congenital anomalies of ribs/sternum"
"1690","756.21",0,0,NA,NA,NA,NA,"Pectus excavatum"
"1691","756.22",0,0,NA,NA,NA,NA,"Pectus carinatum"
"1692","756.3",1,0,218488350.653338,0.998963822011771,0,Inf,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
"1693","756.5",0,0,NA,NA,NA,NA,"Congenital osteodystrophies"
"1694","757",0,0,NA,NA,NA,NA,"Congenital anomalies of the integument"
"1695","758",0,3,4.68354642265604e-09,0.998207838074418,0,Inf,"Chromosomal anomalies and genetic disorders"
"1696","758.1",1,4,0.252132085748445,0.217834316627159,0.0281791389465865,2.25594503736822,"Chromosomal anomalies"
"1697","759",0,1,4.56480340362082e-09,0.998963684482967,0,Inf,"Other congenital anomalies"
"1698","759.1",0,0,NA,NA,NA,NA,"Anomalies of endocrine glands, congenital"
"1699","760",126,161,0.863728010297775,0.221576414091935,0.682906344155768,1.09242809377502,"Back pain"
"1700","761",46,61,0.848432273064844,0.403813111015979,0.576804945931926,1.24797356030809,"Neck pain"
"1701","763",55,54,1.13095272902991,0.523467987221123,0.774930938153748,1.650539438195,"Thoracic neuritis/radiculitis"
"1702","764",17,10,1.78654307591314,0.1468913064906,0.815657631498377,3.9130831844605,"Sciatica"
"1703","765",21,28,0.859959256399035,0.603839503553703,0.486390073159081,1.52044616754443,"Cervical radiculitis"
"1704","766",3,4,0.782103491554591,0.747689684117898,0.174963872288871,3.49606957996432,"Neuralgia, neuritis, and radiculitis NOS"
"1705","767",0,4,4.75076672540675e-09,0.997932613488688,0,Inf,"Cervicocranial/Cervicobrachial syndrome"
"1706","769",40,58,0.734397645513266,0.133904910754491,0.490478977628402,1.09961879374175,"Nonallopathic lesions NEC"
"1707","770",46,59,0.828200948715969,0.339263139470824,0.562643832347884,1.21909593959599,"Myalgia and myositis NOS"
"1708","771",3,1,2.99766232653887,0.341730779173236,0.311817003855008,28.8181186813301,"Musculoskeletal symptoms referable to limbs"
"1709","771.1",2,12,0.183626289381342,0.0267822142691954,0.0409756349196929,0.822894244788269,"Swelling of limb"
"1710","771.2",0,0,NA,NA,NA,NA,"Cramp of limb"
"1711","772",0,1,4.57392213678649e-09,0.998963794311628,0,Inf,"Symptoms of the muscles"
"1712","772.1",5,3,2.40174336500112,0.268775210345425,0.50829924355219,11.3483765016358,"Muscular wasting and disuse atrophy"
"1713","772.2",10,24,0.460124927878419,0.0397471067139701,0.219561441670734,0.964262885341316,"Spasm of muscle"
"1714","772.3",73,41,1.93987521158169,0.000769321227103308,1.31852583676018,2.85403268680395,"Muscle weakness"
"1715","772.4",4,4,1.07591704990541,0.917968713502289,0.267315916194242,4.33044734020255,"Rhabdomyolysis"
"1716","772.6",1,3,0.339305917966785,0.349261713600218,0.0352925743601827,3.26211697657202,"Facial weakness"
"1717","773",75,87,1.0197287846255,0.903049824086762,0.744668307218884,1.39638921666658,"Pain in limb"
"1718","780",0,0,NA,NA,NA,NA,"Hypothermia/Chills"
"1719","781",12,6,2.12845272553472,0.131458787122124,0.79759316944699,5.6799771843298,"Symptoms involving nervous and musculoskeletal systems"
"1720","781.1",0,0,NA,NA,NA,NA,"Loss of height"
"1721","781.2",7,1,7.57194718677584,0.0583839199111052,0.930688298547793,61.6042817866999,"Abnormal posture"
"1722","782",0,0,NA,NA,NA,NA,"Symptoms involving skin and other integumentary tissue"
"1723","782.3",27,46,0.654694148328549,0.0823579895450202,0.405959856492241,1.05582958758346,"Edema"
"1724","782.6",0,0,NA,NA,NA,NA,"Pallor and flushing"
"1725","783",8,32,0.280199548959747,0.00138929541658045,0.12844454580825,0.611250456321069,"Fever of unknown origin"
"1726","783.1",0,0,NA,NA,NA,NA,"Postprocedural fever"
"1727","785",84,135,0.729478361970103,0.025203039622925,0.553424238105914,0.961538443642839,"Abdominal pain"
"1728","788",15,29,0.633276194547204,0.160362914822872,0.334650019024168,1.19838253632738,"Syncope and collapse"
"1729","789",38,87,0.490349232620815,0.000271337441681728,0.334128884529808,0.719609650839307,"Nausea and vomiting"
"1730","790",0,0,NA,NA,NA,NA,"Nonspecific findings on examination of blood"
"1731","790.1",0,1,4.96160076941353e-09,0.998969611804589,0,Inf,"Elevated sedimentation rate"
"1732","790.6",13,15,0.923316264321834,0.83362344952728,0.438579365844286,1.94380536421292,"Other abnormal blood chemistry"
"1733","790.8",1,1,1.00136032090809,0.999233043637418,0.0626337257064895,16.0093061841484,"Elevated C-reactive protein"
"1734","790.9",0,0,NA,NA,NA,NA,"Abnormal arterial blood gases"
"1735","791",0,1,4.57392213611897e-09,0.998963794381114,0,Inf,"Gangrene"
"1736","792",0,2,1.87128784699192e-09,0.999072099698168,0,Inf,"Abnormal Papanicolaou smear of cervix and cervical HPV"
"1737","792.1",1,0,680040268.742146,0.999336650022161,0,Inf,"Papanicolaou smear of cervix or vagina with atypical squamous cells"
"1738","793",0,0,NA,NA,NA,NA,"-"
"1739","793.2",0,0,NA,NA,NA,NA,"Abnormal findings on radiological examination intrathoracic organs"
"1740","794",0,0,NA,NA,NA,NA,"Abnormal results of function studies"
"1741","795",0,0,NA,NA,NA,NA,"Abnormal cytological, histological, immunological and DNA test findings"
"1742","795.4",0,0,NA,NA,NA,NA,"Other nonspecific abnormal histological findings"
"1743","795.8",0,0,NA,NA,NA,NA,"Abnormal tumor markers, elevated CEA or CA 125"
"1744","795.81",0,0,NA,NA,NA,NA,"Elevated carcinoembryonic antigen [CEA]"
"1745","795.82",0,0,NA,NA,NA,NA,"Elevated cancer antigen 125 [CA 125]"
"1746","796",2,2,2.17711641087319,0.525867147195576,0.196736429372494,24.0923141769495,"Elevated prostate specific antigen"
"1747","797",0,6,4.99407904626351e-09,0.997507178619313,0,Inf,"Shock"
"1748","797.1",0,0,NA,NA,NA,NA,"Cardiogenic shock"
"1749","798",92,126,0.81177700572194,0.131147979881758,0.619233871880385,1.06418905189697,"Malaise and fatigue"
"1750","798.1",3,2,1.52005834470973,0.646456592334635,0.253968086118962,9.09790441244403,"Chronic fatigue syndrome"
"1751","799",0,9,5.53766662408987e-09,0.996983480135145,0,Inf,"Debility NOS"
"1752","800",6,1,7.88993024756243,0.0613975908322006,0.906055736931313,68.7054855170789,"Fracture of lower limb"
